SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2019,ABC Unified,RaceEth,1448,Native Hawaiian or Pacific Islander,10,,,1.0,"Suburb, large"
2019,ABC Unified,RaceEth,1448,Two or More,46,31.0,0.6739,1.0,"Suburb, large"
2019,ABC Unified,RaceEth,1448,White,84,56.0,0.6667,0.9882,"Suburb, large"
2019,Ackerman Charter,All Students,67,All Students,67,44.0,0.6567,1.0,"Town, fringe"
2019,Ackerman Charter,Disability Status,67,Non-SWD,62,42.0,0.6774,1.0,"Town, fringe"
2019,Ackerman Charter,Disability Status,67,SWD,5,,,1.0,"Town, fringe"
2019,Ackerman Charter,EL Status,67,English Learner,4,,,1.0,"Town, fringe"
2019,Ackerman Charter,EL Status,67,English Proficient,63,44.0,0.6984,1.0,"Town, fringe"
2019,Ackerman Charter,EL Status,67,Ever EL,4,,,1.0,"Town, fringe"
2019,Ackerman Charter,Economic Status,67,Economically Disadvantaged,17,7.0,0.4118,1.0,"Town, fringe"
2019,Ackerman Charter,Economic Status,67,Not Economically Disadvantaged,50,37.0,0.74,1.0,"Town, fringe"
2019,Ackerman Charter,Gender,67,Female,31,16.0,0.5161,1.0,"Town, fringe"
2019,Ackerman Charter,Gender,67,Male,36,28.0,0.7778,1.0,"Town, fringe"
2019,Ackerman Charter,Homeless Enrolled Status,67,Homeless,*,,,,"Town, fringe"
2019,Ackerman Charter,Homeless Enrolled Status,67,Non-Homeless,66,44.0,0.6667,1.0,"Town, fringe"
2019,Ackerman Charter,Military Connected Status,67,Non-Military,67,44.0,0.6567,1.0,"Town, fringe"
2019,Ackerman Charter,RaceEth,67,Black or African American,*,,,,"Town, fringe"
2019,Ackerman Charter,RaceEth,67,Hispanic or Latino,12,4.0,0.3333,1.0,"Town, fringe"
2019,Ackerman Charter,RaceEth,67,Two or More,8,,,1.0,"Town, fringe"
2019,Ackerman Charter,RaceEth,67,White,46,32.0,0.6957,1.0,"Town, fringe"
2019,Acton-Agua Dulce Unified,All Students,82,All Students,82,22.0,0.2683,0.9762,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Disability Status,82,Non-SWD,61,21.0,0.3443,0.9683,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Disability Status,82,SWD,21,1.0,0.0476,1.0,"Rural, fringe"
2019,Acton-Agua Dulce Unified,EL Status,82,EL Exited,*,,,,"Rural, fringe"
2019,Acton-Agua Dulce Unified,EL Status,82,English Learner,15,2.0,0.1333,1.0,"Rural, fringe"
2019,Acton-Agua Dulce Unified,EL Status,82,English Proficient,67,20.0,0.2985,0.9853,"Rural, fringe"
2019,Acton-Agua Dulce Unified,EL Status,82,Ever EL,17,2.0,0.1176,1.0,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Economic Status,82,Economically Disadvantaged,44,10.0,0.2273,1.0,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Economic Status,82,Not Economically Disadvantaged,38,12.0,0.3158,0.95,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Gender,82,Female,42,11.0,0.2619,0.9767,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Gender,82,Male,40,11.0,0.275,0.9756,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Homeless Enrolled Status,82,Homeless,*,,,,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Homeless Enrolled Status,82,Non-Homeless,80,21.0,0.2625,0.9756,"Rural, fringe"
2019,Acton-Agua Dulce Unified,Military Connected Status,82,Non-Military,82,22.0,0.2683,0.9762,"Rural, fringe"
2019,Acton-Agua Dulce Unified,RaceEth,82,Black or African American,*,,,,"Rural, fringe"
2019,Acton-Agua Dulce Unified,RaceEth,82,Hispanic or Latino,35,8.0,0.2286,0.9722,"Rural, fringe"
2019,Acton-Agua Dulce Unified,RaceEth,82,Two or More,*,,,,"Rural, fringe"
2019,Acton-Agua Dulce Unified,RaceEth,82,White,44,13.0,0.2955,1.0,"Rural, fringe"
2019,Adelanto Elementary,All Students,895,All Students,895,202.0,0.2257,0.9879,"Suburb, large"
2019,Adelanto Elementary,Disability Status,895,Non-SWD,776,198.0,0.2552,0.9885,"Suburb, large"
2019,Adelanto Elementary,Disability Status,895,SWD,119,4.0,0.0336,0.9835,"Suburb, large"
2019,Adelanto Elementary,EL Status,895,EL Exited,128,47.0,0.3672,1.0,"Suburb, large"
2019,Adelanto Elementary,EL Status,895,English Learner,131,4.0,0.0305,0.985,"Suburb, large"
2019,Adelanto Elementary,EL Status,895,English Proficient,764,198.0,0.2592,0.9884,"Suburb, large"
2019,Adelanto Elementary,EL Status,895,Ever EL,259,51.0,0.1969,0.9923,"Suburb, large"
2019,Adelanto Elementary,Economic Status,895,Economically Disadvantaged,749,156.0,0.2083,0.9894,"Suburb, large"
2019,Adelanto Elementary,Economic Status,895,Not Economically Disadvantaged,146,46.0,0.3151,0.9799,"Suburb, large"
2019,Adelanto Elementary,Gender,895,Female,463,102.0,0.2203,0.9851,"Suburb, large"
2019,Adelanto Elementary,Gender,895,Male,432,100.0,0.2315,0.9908,"Suburb, large"
2019,Adelanto Elementary,Homeless Enrolled Status,895,Homeless,14,1.0,0.0714,1.0,"Suburb, large"
2019,Adelanto Elementary,Homeless Enrolled Status,895,Non-Homeless,881,201.0,0.2281,0.9877,"Suburb, large"
2019,Adelanto Elementary,Military Connected Status,895,Non-Military,895,202.0,0.2257,0.9879,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,American Indian or Alaska Native,4,,,1.0,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Asian,6,,,1.0,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Black or African American,175,22.0,0.1257,0.9563,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Filipino,6,,,1.0,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Hispanic or Latino,581,142.0,0.2444,0.9966,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Native Hawaiian or Pacific Islander,6,,,1.0,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,Two or More,23,4.0,0.1739,1.0,"Suburb, large"
2019,Adelanto Elementary,RaceEth,895,White,66,20.0,0.303,1.0,"Suburb, large"
2019,Alameda Unified,All Students,666,All Students,666,435.0,0.6541,0.9765,"Suburb, large"
2019,Alameda Unified,Disability Status,666,Non-SWD,598,417.0,0.6973,0.9868,"Suburb, large"
2019,Alameda Unified,Disability Status,666,SWD,68,18.0,0.2687,0.8947,"Suburb, large"
2019,Alameda Unified,EL Status,666,EL Exited,31,30.0,0.9677,1.0,"Suburb, large"
2019,Alameda Unified,EL Status,666,English Learner,110,52.0,0.4727,0.9735,"Suburb, large"
2019,Alameda Unified,EL Status,666,English Proficient,556,383.0,0.6901,0.9772,"Suburb, large"
2019,Alameda Unified,EL Status,666,Ever EL,141,82.0,0.5816,0.9792,"Suburb, large"
2019,Alameda Unified,Economic Status,666,Economically Disadvantaged,177,74.0,0.4205,0.9672,"Suburb, large"
2019,Alameda Unified,Economic Status,666,Not Economically Disadvantaged,489,361.0,0.7382,0.98,"Suburb, large"
2019,Alameda Unified,Gender,666,Female,349,231.0,0.6619,0.9749,"Suburb, large"
2019,Alameda Unified,Gender,666,Male,317,204.0,0.6456,0.9784,"Suburb, large"
2019,Alameda Unified,Homeless Enrolled Status,666,Homeless,*,,,,"Suburb, large"
2019,Alameda Unified,Homeless Enrolled Status,666,Non-Homeless,663,435.0,0.6561,0.9764,"Suburb, large"
2019,Alameda Unified,Military Connected Status,666,Military,19,11.0,0.5789,1.0,"Suburb, large"
2019,Alameda Unified,Military Connected Status,666,Non-Military,647,424.0,0.6563,0.9759,"Suburb, large"
2019,Alameda Unified,RaceEth,666,American Indian or Alaska Native,*,,,,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Asian,162,118.0,0.7284,0.9818,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Black or African American,31,5.0,0.1613,0.9688,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Filipino,33,20.0,0.6061,1.0,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Hispanic or Latino,105,49.0,0.4712,0.9813,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Native Hawaiian or Pacific Islander,5,,,1.0,"Suburb, large"
2019,Alameda Unified,RaceEth,666,Two or More,119,84.0,0.7059,0.9754,"Suburb, large"
2019,Alameda Unified,RaceEth,666,White,203,156.0,0.7685,0.9667,"Suburb, large"
2019,Albany City Unified,All Students,249,All Students,249,178.0,0.7149,0.9651,"Suburb, large"
2019,Albany City Unified,Disability Status,249,Non-SWD,231,171.0,0.7403,0.9625,"Suburb, large"
2019,Albany City Unified,Disability Status,249,SWD,18,7.0,0.3889,1.0,"Suburb, large"
2019,Albany City Unified,EL Status,249,EL Exited,34,29.0,0.8529,0.9714,"Suburb, large"
2019,Albany City Unified,EL Status,249,English Learner,39,20.0,0.5128,0.8864,"Suburb, large"
2019,Albany City Unified,EL Status,249,English Proficient,210,158.0,0.7524,0.9813,"Suburb, large"
2019,Albany City Unified,EL Status,249,Ever EL,73,49.0,0.6712,0.9241,"Suburb, large"
2019,Albany City Unified,Economic Status,249,Economically Disadvantaged,53,25.0,0.4717,0.9298,"Suburb, large"
2019,Albany City Unified,Economic Status,249,Not Economically Disadvantaged,196,153.0,0.7806,0.9751,"Suburb, large"
2019,Albany City Unified,Gender,249,Female,139,92.0,0.6619,0.9653,"Suburb, large"
2019,Albany City Unified,Gender,249,Male,110,86.0,0.7818,0.9649,"Suburb, large"
2019,Albany City Unified,Homeless Enrolled Status,249,Homeless,*,,,,"Suburb, large"
2019,Albany City Unified,Homeless Enrolled Status,249,Non-Homeless,248,178.0,0.7177,0.965,"Suburb, large"
2019,Albany City Unified,Military Connected Status,249,Non-Military,249,178.0,0.7149,0.9651,"Suburb, large"
2019,Albany City Unified,RaceEth,249,Asian,75,64.0,0.8533,0.9494,"Suburb, large"
2019,Albany City Unified,RaceEth,249,Black or African American,9,,,1.0,"Suburb, large"
2019,Albany City Unified,RaceEth,249,Hispanic or Latino,39,21.0,0.5385,0.9512,"Suburb, large"
2019,Albany City Unified,RaceEth,249,Two or More,43,27.0,0.6279,0.9773,"Suburb, large"
2019,Albany City Unified,RaceEth,249,White,79,60.0,0.7595,0.9875,"Suburb, large"
2019,Alexander Valley Union Elementary,All Students,14,All Students,14,8.0,0.5714,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Disability Status,14,Non-SWD,13,7.0,0.5385,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Disability Status,14,SWD,*,,,,"Rural, fringe"
2019,Alexander Valley Union Elementary,EL Status,14,EL Exited,*,,,,"Rural, fringe"
2019,Alexander Valley Union Elementary,EL Status,14,English Proficient,14,8.0,0.5714,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,EL Status,14,Ever EL,*,,,,"Rural, fringe"
2019,Alexander Valley Union Elementary,Economic Status,14,Economically Disadvantaged,*,,,,"Rural, fringe"
2019,Alexander Valley Union Elementary,Economic Status,14,Not Economically Disadvantaged,12,8.0,0.6667,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Gender,14,Female,9,,,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Gender,14,Male,5,,,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Homeless Enrolled Status,14,Non-Homeless,14,8.0,0.5714,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,Military Connected Status,14,Non-Military,14,8.0,0.5714,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,RaceEth,14,Hispanic or Latino,5,,,1.0,"Rural, fringe"
2019,Alexander Valley Union Elementary,RaceEth,14,White,9,,,1.0,"Rural, fringe"
2019,Alhambra Unified,All Students,961,All Students,961,572.0,0.5952,0.9948,"Suburb, large"
2019,Alhambra Unified,Disability Status,961,Non-SWD,883,561.0,0.6353,0.9977,"Suburb, large"
2019,Alhambra Unified,Disability Status,961,SWD,78,11.0,0.141,0.963,"Suburb, large"
2019,Alhambra Unified,EL Status,961,EL Exited,175,153.0,0.8743,1.0,"Suburb, large"
2019,Alhambra Unified,EL Status,961,English Learner,226,96.0,0.4248,0.9956,"Suburb, large"
2019,Alhambra Unified,EL Status,961,English Proficient,735,476.0,0.6476,0.9946,"Suburb, large"
2019,Alhambra Unified,EL Status,961,Ever EL,401,249.0,0.6209,0.9975,"Suburb, large"
2019,Alhambra Unified,Economic Status,961,Economically Disadvantaged,559,279.0,0.4991,0.9964,"Suburb, large"
2019,Alhambra Unified,Economic Status,961,Not Economically Disadvantaged,402,293.0,0.7289,0.9926,"Suburb, large"
2019,Alhambra Unified,Gender,961,Female,470,271.0,0.5766,0.9958,"Suburb, large"
2019,Alhambra Unified,Gender,961,Male,491,301.0,0.613,0.9939,"Suburb, large"
2019,Alhambra Unified,Homeless Enrolled Status,961,Homeless,18,4.0,0.2222,0.9474,"Suburb, large"
2019,Alhambra Unified,Homeless Enrolled Status,961,Non-Homeless,943,568.0,0.6023,0.9958,"Suburb, large"
2019,Alhambra Unified,Migrant Status,961,Migrant,*,,,,"Suburb, large"
2019,Alhambra Unified,Military Connected Status,961,Military,6,,,1.0,"Suburb, large"
2019,Alhambra Unified,Military Connected Status,961,Non-Military,955,568.0,0.5948,0.9948,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,American Indian or Alaska Native,*,,,,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Asian,451,353.0,0.7827,1.0,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Black or African American,5,,,1.0,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Filipino,14,9.0,0.6429,1.0,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Hispanic or Latino,422,157.0,0.372,0.9906,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,Two or More,34,32.0,0.9412,1.0,"Suburb, large"
2019,Alhambra Unified,RaceEth,961,White,26,15.0,0.5769,0.963,"Suburb, large"
2019,Alisal Union,All Students,1161,All Students,1161,335.0,0.2885,0.9932,"City, midsize"
2019,Alisal Union,Disability Status,1161,Non-SWD,1038,324.0,0.3121,0.9943,"City, midsize"
2019,Alisal Union,Disability Status,1161,SWD,123,11.0,0.0894,0.984,"City, midsize"
2019,Alisal Union,EL Status,1161,EL Exited,96,68.0,0.7083,1.0,"City, midsize"
2019,Alisal Union,EL Status,1161,English Learner,873,206.0,0.236,0.992,"City, midsize"
2019,Alisal Union,EL Status,1161,English Proficient,288,129.0,0.4479,0.9965,"City, midsize"
2019,Alisal Union,EL Status,1161,Ever EL,969,274.0,0.2828,0.9928,"City, midsize"
2019,Alisal Union,Economic Status,1161,Economically Disadvantaged,1010,291.0,0.2881,0.997,"City, midsize"
2019,Alisal Union,Economic Status,1161,Not Economically Disadvantaged,151,44.0,0.2914,0.9679,"City, midsize"
2019,Alisal Union,Gender,1161,Female,573,167.0,0.2914,0.9965,"City, midsize"
2019,Alisal Union,Gender,1161,Male,588,168.0,0.2857,0.9899,"City, midsize"
2019,Alisal Union,Homeless Enrolled Status,1161,Homeless,123,20.0,0.1626,0.9919,"City, midsize"
2019,Alisal Union,Homeless Enrolled Status,1161,Non-Homeless,1038,315.0,0.3035,0.9933,"City, midsize"
2019,Alisal Union,Migrant Status,1161,Migrant,42,6.0,0.1429,0.9767,"City, midsize"
2019,Alisal Union,Military Connected Status,1161,Non-Military,1161,335.0,0.2885,0.9932,"City, midsize"
2019,Alisal Union,RaceEth,1161,American Indian or Alaska Native,6,,,1.0,"City, midsize"
2019,Alisal Union,RaceEth,1161,Asian,10,,,1.0,"City, midsize"
2019,Alisal Union,RaceEth,1161,Black or African American,*,,,,"City, midsize"
2019,Alisal Union,RaceEth,1161,Filipino,*,,,,"City, midsize"
2019,Alisal Union,RaceEth,1161,Hispanic or Latino,1028,300.0,0.2918,0.9981,"City, midsize"
2019,Alisal Union,RaceEth,1161,Native Hawaiian or Pacific Islander,*,,,,"City, midsize"
2019,Alisal Union,RaceEth,1161,Two or More,5,,,1.0,"City, midsize"
2019,Alisal Union,RaceEth,1161,White,24,10.0,0.4167,0.96,"City, midsize"
2019,Allensworth Elementary,All Students,10,All Students,10,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Disability Status,10,Non-SWD,9,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Disability Status,10,SWD,*,,,,"Rural, distant"
2019,Allensworth Elementary,EL Status,10,English Learner,8,,,1.0,"Rural, distant"
2019,Allensworth Elementary,EL Status,10,English Proficient,*,,,,"Rural, distant"
2019,Allensworth Elementary,EL Status,10,Ever EL,8,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Economic Status,10,Economically Disadvantaged,10,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Gender,10,Female,6,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Gender,10,Male,4,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Homeless Enrolled Status,10,Non-Homeless,10,,,1.0,"Rural, distant"
2019,Allensworth Elementary,Migrant Status,10,Migrant,*,,,,"Rural, distant"
2019,Allensworth Elementary,Military Connected Status,10,Non-Military,10,,,1.0,"Rural, distant"
2019,Allensworth Elementary,RaceEth,10,Hispanic or Latino,10,,,1.0,"Rural, distant"
2019,Alpaugh Unified,All Students,37,All Students,37,3.0,0.0811,1.0,"Rural, distant"
2019,Alpaugh Unified,Disability Status,37,Non-SWD,36,3.0,0.0833,1.0,"Rural, distant"
2019,Alpaugh Unified,Disability Status,37,SWD,*,,,,"Rural, distant"
2019,Alpaugh Unified,EL Status,37,English Learner,26,2.0,0.0769,1.0,"Rural, distant"
2019,Alpaugh Unified,EL Status,37,English Proficient,11,1.0,0.0909,1.0,"Rural, distant"
2019,Alpaugh Unified,EL Status,37,Ever EL,26,2.0,0.0769,1.0,"Rural, distant"
2019,Alpaugh Unified,Economic Status,37,Economically Disadvantaged,36,2.0,0.0556,1.0,"Rural, distant"
2019,Alpaugh Unified,Economic Status,37,Not Economically Disadvantaged,*,,,,"Rural, distant"
2019,Alpaugh Unified,Gender,37,Female,17,1.0,0.0588,1.0,"Rural, distant"
2019,Alpaugh Unified,Gender,37,Male,20,2.0,0.1,1.0,"Rural, distant"
2019,Alpaugh Unified,Homeless Enrolled Status,37,Homeless,*,,,,"Rural, distant"
2019,Alpaugh Unified,Homeless Enrolled Status,37,Non-Homeless,36,3.0,0.0833,1.0,"Rural, distant"
2019,Alpaugh Unified,Migrant Status,37,Migrant,*,,,,"Rural, distant"
2019,Alpaugh Unified,Military Connected Status,37,Non-Military,37,3.0,0.0811,1.0,"Rural, distant"
2019,Alpaugh Unified,RaceEth,37,Hispanic or Latino,36,3.0,0.0833,1.0,"Rural, distant"
2019,Alpaugh Unified,RaceEth,37,Two or More,*,,,,"Rural, distant"
2019,Alpine County Unified,All Students,7,All Students,7,,,1.0,"Rural, distant"
2019,Alpine County Unified,Disability Status,7,Non-SWD,7,,,1.0,"Rural, distant"
2019,Alpine County Unified,EL Status,7,English Proficient,7,,,1.0,"Rural, distant"
2019,Alpine County Unified,Economic Status,7,Economically Disadvantaged,6,,,1.0,"Rural, distant"
2019,Alpine County Unified,Economic Status,7,Not Economically Disadvantaged,*,,,,"Rural, distant"
2019,Alpine County Unified,Gender,7,Female,*,,,,"Rural, distant"
2019,Alpine County Unified,Gender,7,Male,4,,,1.0,"Rural, distant"
2019,Alpine County Unified,Homeless Enrolled Status,7,Homeless,*,,,,"Rural, distant"
2019,Alpine County Unified,Homeless Enrolled Status,7,Non-Homeless,5,,,1.0,"Rural, distant"
2019,Alpine County Unified,Military Connected Status,7,Non-Military,7,,,1.0,"Rural, distant"
2019,Alpine County Unified,RaceEth,7,American Indian or Alaska Native,4,,,1.0,"Rural, distant"
2019,Alpine County Unified,RaceEth,7,White,*,,,,"Rural, distant"
2019,Alpine Union Elementary,All Students,177,All Students,177,85.0,0.4802,0.9779,"Suburb, large"
2019,Alpine Union Elementary,Disability Status,177,Non-SWD,152,83.0,0.5461,0.987,"Suburb, large"
2019,Alpine Union Elementary,Disability Status,177,SWD,25,2.0,0.08,0.9259,"Suburb, large"
2019,Alpine Union Elementary,EL Status,177,EL Exited,7,,,1.0,"Suburb, large"
2019,Alpine Union Elementary,EL Status,177,English Learner,13,1.0,0.0769,0.9286,"Suburb, large"
2019,Alpine Union Elementary,EL Status,177,English Proficient,164,84.0,0.5122,0.982,"Suburb, large"
2019,Alpine Union Elementary,EL Status,177,Ever EL,20,7.0,0.35,0.9524,"Suburb, large"
2019,Alpine Union Elementary,Economic Status,177,Economically Disadvantaged,40,11.0,0.275,1.0,"Suburb, large"
2019,Alpine Union Elementary,Economic Status,177,Not Economically Disadvantaged,137,74.0,0.5401,0.9716,"Suburb, large"
2019,Alpine Union Elementary,Gender,177,Female,89,42.0,0.4719,0.978,"Suburb, large"
2019,Alpine Union Elementary,Gender,177,Male,88,43.0,0.4886,0.9778,"Suburb, large"
2019,Alpine Union Elementary,Homeless Enrolled Status,177,Homeless,*,,,,"Suburb, large"
2019,Alpine Union Elementary,Homeless Enrolled Status,177,Non-Homeless,176,85.0,0.483,0.9778,"Suburb, large"
2019,Alpine Union Elementary,Military Connected Status,177,Non-Military,177,85.0,0.4802,0.9779,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,American Indian or Alaska Native,4,,,1.0,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Asian,*,,,,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Black or African American,4,,,1.0,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Filipino,*,,,,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Hispanic or Latino,42,16.0,0.381,0.9545,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,Two or More,12,4.0,0.3333,1.0,"Suburb, large"
2019,Alpine Union Elementary,RaceEth,177,White,108,60.0,0.5556,0.9818,"Suburb, large"
2019,Alta Loma Elementary,All Students,628,All Students,628,449.0,0.715,0.9905,"Suburb, large"
2019,Alta Loma Elementary,Disability Status,628,Non-SWD,560,426.0,0.7607,0.9964,"Suburb, large"
2019,Alta Loma Elementary,Disability Status,628,SWD,68,23.0,0.3382,0.9444,"Suburb, large"
2019,Alta Loma Elementary,EL Status,628,EL Exited,56,49.0,0.875,1.0,"Suburb, large"
2019,Alta Loma Elementary,EL Status,628,English Learner,20,11.0,0.55,0.9524,"Suburb, large"
2019,Alta Loma Elementary,EL Status,628,English Proficient,608,438.0,0.7204,0.9918,"Suburb, large"
2019,Alta Loma Elementary,EL Status,628,Ever EL,76,60.0,0.7895,0.987,"Suburb, large"
2019,Alta Loma Elementary,Economic Status,628,Economically Disadvantaged,95,42.0,0.4421,0.9896,"Suburb, large"
2019,Alta Loma Elementary,Economic Status,628,Not Economically Disadvantaged,533,407.0,0.7636,0.9907,"Suburb, large"
2019,Alta Loma Elementary,Gender,628,Female,314,228.0,0.7261,0.9905,"Suburb, large"
2019,Alta Loma Elementary,Gender,628,Male,314,221.0,0.7038,0.9905,"Suburb, large"
2019,Alta Loma Elementary,Homeless Enrolled Status,628,Homeless,*,,,,"Suburb, large"
2019,Alta Loma Elementary,Homeless Enrolled Status,628,Non-Homeless,628,449.0,0.715,0.9921,"Suburb, large"
2019,Alta Loma Elementary,Military Connected Status,628,Non-Military,628,449.0,0.715,0.9905,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,American Indian or Alaska Native,*,,,,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Asian,52,47.0,0.9038,1.0,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Black or African American,41,22.0,0.5366,1.0,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Filipino,7,,,1.0,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Hispanic or Latino,293,200.0,0.6826,0.9932,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,Two or More,11,10.0,0.9091,1.0,"Suburb, large"
2019,Alta Loma Elementary,RaceEth,628,White,219,161.0,0.7352,0.9821,"Suburb, large"
2019,Alta Vista Elementary,All Students,51,All Students,51,9.0,0.1765,0.9623,"Suburb, small"
2019,Alta Vista Elementary,Disability Status,51,Non-SWD,50,9.0,0.18,0.9615,"Suburb, small"
2019,Alta Vista Elementary,Disability Status,51,SWD,*,,,,"Suburb, small"
2019,Alta Vista Elementary,EL Status,51,EL Exited,*,,,,"Suburb, small"
2019,Alta Vista Elementary,EL Status,51,English Learner,35,5.0,0.1429,1.0,"Suburb, small"
2019,Alta Vista Elementary,EL Status,51,English Proficient,15,4.0,0.2667,0.9375,"Suburb, small"
2019,Alta Vista Elementary,EL Status,51,Ever EL,37,6.0,0.1622,0.9737,"Suburb, small"
2019,Alta Vista Elementary,Economic Status,51,Economically Disadvantaged,46,8.0,0.1739,0.9583,"Suburb, small"
2019,Alta Vista Elementary,Economic Status,51,Not Economically Disadvantaged,5,,,1.0,"Suburb, small"
2019,Alta Vista Elementary,Gender,51,Female,23,3.0,0.1304,0.9583,"Suburb, small"
