SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2022,Alameda Unified,RaceEth,632,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2022,Alameda Unified,RaceEth,632,Two or More,135,86.0,0.637,0.9854,"Suburb, large"
2022,Alameda Unified,RaceEth,632,White,169,117.0,0.6923,0.9826,"Suburb, large"
2022,Albany City Unified,All Students,242,All Students,242,169.0,0.6983,0.9837,"Suburb, large"
2022,Albany City Unified,Disability Status,242,Non-SWD,219,156.0,0.7123,0.9865,"Suburb, large"
2022,Albany City Unified,Disability Status,242,SWD,23,13.0,0.5652,0.9583,"Suburb, large"
2022,Albany City Unified,EL Status,242,EL Exited,39,33.0,0.8462,1.0,"Suburb, large"
2022,Albany City Unified,EL Status,242,English Learner,28,10.0,0.3571,0.9333,"Suburb, large"
2022,Albany City Unified,EL Status,242,English Proficient,214,159.0,0.743,0.9907,"Suburb, large"
2022,Albany City Unified,EL Status,242,Ever EL,67,43.0,0.6418,0.971,"Suburb, large"
2022,Albany City Unified,Economic Status,242,Economically Disadvantaged,55,26.0,0.4727,0.9821,"Suburb, large"
2022,Albany City Unified,Economic Status,242,Not Economically Disadvantaged,187,143.0,0.7647,0.9842,"Suburb, large"
2022,Albany City Unified,Foster Care Status,242,Non-Foster Care,242,169.0,0.6983,0.9837,"Suburb, large"
2022,Albany City Unified,Gender,242,Female,116,82.0,0.7069,0.9831,"Suburb, large"
2022,Albany City Unified,Gender,242,Male,126,87.0,0.6905,0.9844,"Suburb, large"
2022,Albany City Unified,Homeless Enrolled Status,242,Homeless,*,,,,"Suburb, large"
2022,Albany City Unified,Homeless Enrolled Status,242,Non-Homeless,241,169.0,0.7012,0.9837,"Suburb, large"
2022,Albany City Unified,Migrant Status,242,Non-Migrant,242,169.0,0.6983,0.9837,"Suburb, large"
2022,Albany City Unified,Military Connected Status,242,Non-Military,242,169.0,0.6983,0.9837,"Suburb, large"
2022,Albany City Unified,RaceEth,242,Asian,68,51.0,0.75,0.9855,"Suburb, large"
2022,Albany City Unified,RaceEth,242,Black or African American,14,4.0,0.2857,1.0,"Suburb, large"
2022,Albany City Unified,RaceEth,242,Filipino,*,,,,"Suburb, large"
2022,Albany City Unified,RaceEth,242,Hispanic or Latino,37,21.0,0.5676,1.0,"Suburb, large"
2022,Albany City Unified,RaceEth,242,Two or More,65,46.0,0.7077,0.9848,"Suburb, large"
2022,Albany City Unified,RaceEth,242,White,56,46.0,0.8214,0.9655,"Suburb, large"
2022,Alexander Valley Union Elementary,All Students,14,All Students,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,Disability Status,14,Non-SWD,12,8.0,0.6667,1.0,"Rural, fringe"
2022,Alexander Valley Union Elementary,Disability Status,14,SWD,*,,,,"Rural, fringe"
2022,Alexander Valley Union Elementary,EL Status,14,EL Exited,*,,,,"Rural, fringe"
2022,Alexander Valley Union Elementary,EL Status,14,English Proficient,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,EL Status,14,Ever EL,*,,,,"Rural, fringe"
2022,Alexander Valley Union Elementary,Economic Status,14,Economically Disadvantaged,*,,,,"Rural, fringe"
2022,Alexander Valley Union Elementary,Economic Status,14,Not Economically Disadvantaged,12,6.0,0.5,0.9231,"Rural, fringe"
2022,Alexander Valley Union Elementary,Foster Care Status,14,Non-Foster Care,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,Gender,14,Female,10,,,0.9091,"Rural, fringe"
2022,Alexander Valley Union Elementary,Gender,14,Male,4,,,0.8,"Rural, fringe"
2022,Alexander Valley Union Elementary,Homeless Enrolled Status,14,Non-Homeless,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,Migrant Status,14,Non-Migrant,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,Military Connected Status,14,Non-Military,14,8.0,0.5714,0.875,"Rural, fringe"
2022,Alexander Valley Union Elementary,RaceEth,14,Hispanic or Latino,*,,,,"Rural, fringe"
2022,Alexander Valley Union Elementary,RaceEth,14,White,11,5.0,0.4545,0.9167,"Rural, fringe"
2022,Alhambra Unified,All Students,972,All Students,972,516.0,0.5309,0.9928,"Suburb, large"
2022,Alhambra Unified,Disability Status,972,Non-SWD,894,503.0,0.5626,0.9955,"Suburb, large"
2022,Alhambra Unified,Disability Status,972,SWD,78,13.0,0.1667,0.963,"Suburb, large"
2022,Alhambra Unified,EL Status,972,EL Exited,169,140.0,0.8284,0.9883,"Suburb, large"
2022,Alhambra Unified,EL Status,972,English Learner,243,86.0,0.3539,1.0,"Suburb, large"
2022,Alhambra Unified,EL Status,972,English Proficient,727,430.0,0.5915,0.9905,"Suburb, large"
2022,Alhambra Unified,EL Status,972,Ever EL,412,226.0,0.5485,0.9952,"Suburb, large"
2022,Alhambra Unified,Economic Status,972,Economically Disadvantaged,533,227.0,0.4259,1.0,"Suburb, large"
2022,Alhambra Unified,Economic Status,972,Not Economically Disadvantaged,439,289.0,0.6583,0.9843,"Suburb, large"
2022,Alhambra Unified,Foster Care Status,972,Foster Care,*,,,,"Suburb, large"
2022,Alhambra Unified,Foster Care Status,972,Non-Foster Care,970,516.0,0.532,0.9928,"Suburb, large"
2022,Alhambra Unified,Gender,972,Female,483,248.0,0.5135,0.9938,"Suburb, large"
2022,Alhambra Unified,Gender,972,Male,489,268.0,0.5481,0.9919,"Suburb, large"
2022,Alhambra Unified,Homeless Enrolled Status,972,Homeless,21,3.0,0.1429,1.0,"Suburb, large"
2022,Alhambra Unified,Homeless Enrolled Status,972,Non-Homeless,951,513.0,0.5394,0.9927,"Suburb, large"
2022,Alhambra Unified,Migrant Status,972,Non-Migrant,972,516.0,0.5309,0.9928,"Suburb, large"
2022,Alhambra Unified,Military Connected Status,972,Military,*,,,,"Suburb, large"
2022,Alhambra Unified,Military Connected Status,972,Non-Military,969,514.0,0.5304,0.9928,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,American Indian or Alaska Native,*,,,,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Asian,419,312.0,0.7446,0.9976,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Black or African American,7,,,1.0,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Filipino,24,20.0,0.8333,1.0,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Hispanic or Latino,431,131.0,0.3039,0.9908,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,Two or More,49,28.0,0.5714,0.9608,"Suburb, large"
2022,Alhambra Unified,RaceEth,972,White,40,22.0,0.55,1.0,"Suburb, large"
2022,Alisal Union,All Students,1081,All Students,1081,159.0,0.1471,0.9908,"City, midsize"
2022,Alisal Union,Disability Status,1081,Non-SWD,987,149.0,0.151,0.991,"City, midsize"
2022,Alisal Union,Disability Status,1081,SWD,94,10.0,0.1064,0.9895,"City, midsize"
2022,Alisal Union,EL Status,1081,EL Exited,252,75.0,0.2976,0.996,"City, midsize"
2022,Alisal Union,EL Status,1081,English Learner,641,46.0,0.0718,0.9907,"City, midsize"
2022,Alisal Union,EL Status,1081,English Proficient,438,113.0,0.258,0.991,"City, midsize"
2022,Alisal Union,EL Status,1081,Ever EL,893,121.0,0.1355,0.9922,"City, midsize"
2022,Alisal Union,Economic Status,1081,Economically Disadvantaged,992,139.0,0.1401,0.996,"City, midsize"
2022,Alisal Union,Economic Status,1081,Not Economically Disadvantaged,89,20.0,0.2247,0.9368,"City, midsize"
2022,Alisal Union,Foster Care Status,1081,Non-Foster Care,1081,159.0,0.1471,0.9908,"City, midsize"
2022,Alisal Union,Gender,1081,Female,526,66.0,0.1255,0.9906,"City, midsize"
2022,Alisal Union,Gender,1081,Male,555,93.0,0.1676,0.9911,"City, midsize"
2022,Alisal Union,Homeless Enrolled Status,1081,Homeless,136,21.0,0.1544,0.9927,"City, midsize"
2022,Alisal Union,Homeless Enrolled Status,1081,Non-Homeless,945,138.0,0.146,0.9906,"City, midsize"
2022,Alisal Union,Migrant Status,1081,Migrant,66,7.0,0.1061,1.0,"City, midsize"
2022,Alisal Union,Migrant Status,1081,Non-Migrant,1015,152.0,0.1498,0.9902,"City, midsize"
2022,Alisal Union,Military Connected Status,1081,Non-Military,1081,159.0,0.1471,0.9908,"City, midsize"
2022,Alisal Union,RaceEth,1081,American Indian or Alaska Native,*,,,,"City, midsize"
2022,Alisal Union,RaceEth,1081,Asian,*,,,,"City, midsize"
2022,Alisal Union,RaceEth,1081,Black or African American,*,,,,"City, midsize"
2022,Alisal Union,RaceEth,1081,Filipino,7,,,1.0,"City, midsize"
2022,Alisal Union,RaceEth,1081,Hispanic or Latino,1009,148.0,0.1467,0.9902,"City, midsize"
2022,Alisal Union,RaceEth,1081,Native Hawaiian or Pacific Islander,*,,,,"City, midsize"
2022,Alisal Union,RaceEth,1081,Two or More,50,6.0,0.12,1.0,"City, midsize"
2022,Alisal Union,RaceEth,1081,White,8,,,1.0,"City, midsize"
2022,Allensworth Elementary,All Students,10,All Students,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Disability Status,10,Non-SWD,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,EL Status,10,English Learner,8,,,1.0,"Rural, distant"
2022,Allensworth Elementary,EL Status,10,English Proficient,*,,,,"Rural, distant"
2022,Allensworth Elementary,EL Status,10,Ever EL,8,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Economic Status,10,Economically Disadvantaged,9,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Economic Status,10,Not Economically Disadvantaged,*,,,,"Rural, distant"
2022,Allensworth Elementary,Foster Care Status,10,Non-Foster Care,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Gender,10,Female,7,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Gender,10,Male,*,,,,"Rural, distant"
2022,Allensworth Elementary,Homeless Enrolled Status,10,Non-Homeless,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Migrant Status,10,Non-Migrant,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,Military Connected Status,10,Non-Military,10,,,1.0,"Rural, distant"
2022,Allensworth Elementary,RaceEth,10,Hispanic or Latino,10,,,1.0,"Rural, distant"
2022,Alpaugh Unified,All Students,20,All Students,20,0.0,0.0,0.9524,"Rural, distant"
2022,Alpaugh Unified,Disability Status,20,Non-SWD,18,0.0,0.0,0.9474,"Rural, distant"
2022,Alpaugh Unified,Disability Status,20,SWD,*,,,,"Rural, distant"
2022,Alpaugh Unified,EL Status,20,English Learner,12,0.0,0.0,0.9231,"Rural, distant"
2022,Alpaugh Unified,EL Status,20,English Proficient,8,,,1.0,"Rural, distant"
2022,Alpaugh Unified,EL Status,20,Ever EL,12,0.0,0.0,0.9231,"Rural, distant"
2022,Alpaugh Unified,Economic Status,20,Economically Disadvantaged,19,0.0,0.0,0.95,"Rural, distant"
2022,Alpaugh Unified,Economic Status,20,Not Economically Disadvantaged,*,,,,"Rural, distant"
2022,Alpaugh Unified,Foster Care Status,20,Non-Foster Care,20,0.0,0.0,0.9524,"Rural, distant"
2022,Alpaugh Unified,Gender,20,Female,12,0.0,0.0,1.0,"Rural, distant"
2022,Alpaugh Unified,Gender,20,Male,8,,,0.8889,"Rural, distant"
2022,Alpaugh Unified,Homeless Enrolled Status,20,Non-Homeless,20,0.0,0.0,0.9524,"Rural, distant"
2022,Alpaugh Unified,Migrant Status,20,Migrant,*,,,,"Rural, distant"
2022,Alpaugh Unified,Migrant Status,20,Non-Migrant,19,0.0,0.0,0.95,"Rural, distant"
2022,Alpaugh Unified,Military Connected Status,20,Non-Military,20,0.0,0.0,0.9524,"Rural, distant"
2022,Alpaugh Unified,RaceEth,20,Asian,*,,,,"Rural, distant"
2022,Alpaugh Unified,RaceEth,20,Hispanic or Latino,17,0.0,0.0,0.9444,"Rural, distant"
2022,Alpaugh Unified,RaceEth,20,White,*,,,,"Rural, distant"
2022,Alpine County Unified,All Students,6,All Students,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,Disability Status,6,Non-SWD,5,,,1.0,"Rural, distant"
2022,Alpine County Unified,Disability Status,6,SWD,*,,,,"Rural, distant"
2022,Alpine County Unified,EL Status,6,English Proficient,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,Economic Status,6,Economically Disadvantaged,4,,,1.0,"Rural, distant"
2022,Alpine County Unified,Economic Status,6,Not Economically Disadvantaged,*,,,,"Rural, distant"
2022,Alpine County Unified,Foster Care Status,6,Non-Foster Care,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,Gender,6,Female,*,,,,"Rural, distant"
2022,Alpine County Unified,Gender,6,Male,*,,,,"Rural, distant"
2022,Alpine County Unified,Homeless Enrolled Status,6,Non-Homeless,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,Migrant Status,6,Non-Migrant,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,Military Connected Status,6,Non-Military,6,,,1.0,"Rural, distant"
2022,Alpine County Unified,RaceEth,6,American Indian or Alaska Native,*,,,,"Rural, distant"
2022,Alpine County Unified,RaceEth,6,Hispanic or Latino,*,,,,"Rural, distant"
2022,Alpine County Unified,RaceEth,6,White,*,,,,"Rural, distant"
2022,Alpine Union Elementary,All Students,175,All Students,175,68.0,0.3886,0.9722,"Suburb, large"
2022,Alpine Union Elementary,Disability Status,175,Non-SWD,146,65.0,0.4452,0.9799,"Suburb, large"
2022,Alpine Union Elementary,Disability Status,175,SWD,29,3.0,0.1034,0.9355,"Suburb, large"
2022,Alpine Union Elementary,EL Status,175,EL Exited,*,,,,"Suburb, large"
2022,Alpine Union Elementary,EL Status,175,English Learner,11,1.0,0.0909,0.9167,"Suburb, large"
2022,Alpine Union Elementary,EL Status,175,English Proficient,164,67.0,0.4085,0.9762,"Suburb, large"
2022,Alpine Union Elementary,EL Status,175,Ever EL,13,1.0,0.0769,0.9286,"Suburb, large"
2022,Alpine Union Elementary,Economic Status,175,Economically Disadvantaged,39,7.0,0.1795,0.975,"Suburb, large"
2022,Alpine Union Elementary,Economic Status,175,Not Economically Disadvantaged,136,61.0,0.4485,0.9714,"Suburb, large"
2022,Alpine Union Elementary,Foster Care Status,175,Foster Care,*,,,,"Suburb, large"
2022,Alpine Union Elementary,Foster Care Status,175,Non-Foster Care,174,68.0,0.3908,0.9721,"Suburb, large"
2022,Alpine Union Elementary,Gender,175,Female,79,30.0,0.3797,0.9753,"Suburb, large"
2022,Alpine Union Elementary,Gender,175,Male,96,38.0,0.3958,0.9697,"Suburb, large"
2022,Alpine Union Elementary,Homeless Enrolled Status,175,Homeless,6,,,1.0,"Suburb, large"
2022,Alpine Union Elementary,Homeless Enrolled Status,175,Non-Homeless,169,65.0,0.3846,0.9713,"Suburb, large"
2022,Alpine Union Elementary,Migrant Status,175,Non-Migrant,175,68.0,0.3886,0.9722,"Suburb, large"
2022,Alpine Union Elementary,Military Connected Status,175,Military,*,,,,"Suburb, large"
2022,Alpine Union Elementary,Military Connected Status,175,Non-Military,174,68.0,0.3908,0.9721,"Suburb, large"
2022,Alpine Union Elementary,RaceEth,175,American Indian or Alaska Native,4,,,0.8,"Suburb, large"
2022,Alpine Union Elementary,RaceEth,175,Black or African American,4,,,1.0,"Suburb, large"
2022,Alpine Union Elementary,RaceEth,175,Hispanic or Latino,46,13.0,0.2826,0.92,"Suburb, large"
2022,Alpine Union Elementary,RaceEth,175,Two or More,23,10.0,0.4348,1.0,"Suburb, large"
2022,Alpine Union Elementary,RaceEth,175,White,98,44.0,0.449,1.0,"Suburb, large"
2022,Alta Loma Elementary,All Students,566,All Students,566,349.0,0.6166,0.9843,"Suburb, large"
