SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2021,Antelope Elementary,EL Status,78,Ever EL,9,,,0.8182,"Town, distant"
2021,Antelope Elementary,Economic Status,78,Economically Disadvantaged,47,6.0,0.1277,0.9216,"Town, distant"
2021,Antelope Elementary,Economic Status,78,Not Economically Disadvantaged,31,18.0,0.5806,0.9118,"Town, distant"
2021,Antelope Elementary,Gender,78,Female,39,15.0,0.3846,0.907,"Town, distant"
2021,Antelope Elementary,Gender,78,Male,39,9.0,0.2308,0.9286,"Town, distant"
2021,Antelope Elementary,Homeless Enrolled Status,78,Non-Homeless,78,24.0,0.3077,0.9176,"Town, distant"
2021,Antelope Elementary,Migrant Status,78,Non-Migrant,78,24.0,0.3077,0.9176,"Town, distant"
2021,Antelope Elementary,Military Connected Status,78,Non-Military,78,24.0,0.3077,0.9176,"Town, distant"
2021,Antelope Elementary,RaceEth,78,American Indian or Alaska Native,*,,,,"Town, distant"
2021,Antelope Elementary,RaceEth,78,Asian,*,,,,"Town, distant"
2021,Antelope Elementary,RaceEth,78,Black or African American,*,,,,"Town, distant"
2021,Antelope Elementary,RaceEth,78,Hispanic or Latino,14,2.0,0.1429,0.875,"Town, distant"
2021,Antelope Elementary,RaceEth,78,Native Hawaiian or Pacific Islander,*,,,,"Town, distant"
2021,Antelope Elementary,RaceEth,78,White,57,20.0,0.3509,0.9344,"Town, distant"
2021,Arcata Elementary,All Students,47,All Students,47,19.0,0.4043,0.94,"Town, remote"
2021,Arcata Elementary,Disability Status,47,Non-SWD,41,16.0,0.3902,0.9318,"Town, remote"
2021,Arcata Elementary,Disability Status,47,SWD,6,,,1.0,"Town, remote"
2021,Arcata Elementary,EL Status,47,EL Exited,*,,,,"Town, remote"
2021,Arcata Elementary,EL Status,47,English Learner,*,,,,"Town, remote"
2021,Arcata Elementary,EL Status,47,English Proficient,45,19.0,0.4222,0.9375,"Town, remote"
2021,Arcata Elementary,EL Status,47,Ever EL,*,,,,"Town, remote"
2021,Arcata Elementary,Economic Status,47,Economically Disadvantaged,33,13.0,0.3939,0.9167,"Town, remote"
2021,Arcata Elementary,Economic Status,47,Not Economically Disadvantaged,14,6.0,0.4286,1.0,"Town, remote"
2021,Arcata Elementary,Gender,47,Female,18,7.0,0.3889,0.8571,"Town, remote"
2021,Arcata Elementary,Gender,47,Male,29,12.0,0.4138,1.0,"Town, remote"
2021,Arcata Elementary,Homeless Enrolled Status,47,Homeless,4,,,0.8,"Town, remote"
2021,Arcata Elementary,Homeless Enrolled Status,47,Non-Homeless,43,19.0,0.4419,0.9556,"Town, remote"
2021,Arcata Elementary,Migrant Status,47,Non-Migrant,47,19.0,0.4043,0.94,"Town, remote"
2021,Arcata Elementary,Military Connected Status,47,Non-Military,47,19.0,0.4043,0.94,"Town, remote"
2021,Arcata Elementary,RaceEth,47,American Indian or Alaska Native,*,,,,"Town, remote"
2021,Arcata Elementary,RaceEth,47,Asian,*,,,,"Town, remote"
2021,Arcata Elementary,RaceEth,47,Black or African American,5,,,1.0,"Town, remote"
2021,Arcata Elementary,RaceEth,47,Hispanic or Latino,5,,,0.7143,"Town, remote"
2021,Arcata Elementary,RaceEth,47,Two or More,4,,,0.8,"Town, remote"
2021,Arcata Elementary,RaceEth,47,White,29,12.0,0.4138,1.0,"Town, remote"
2021,Armona Union Elementary,All Students,101,All Students,101,21.0,0.2079,0.9712,"Suburb, small"
2021,Armona Union Elementary,Disability Status,101,Non-SWD,90,20.0,0.2222,0.9677,"Suburb, small"
2021,Armona Union Elementary,Disability Status,101,SWD,11,1.0,0.0909,1.0,"Suburb, small"
2021,Armona Union Elementary,EL Status,101,EL Exited,11,3.0,0.2727,1.0,"Suburb, small"
2021,Armona Union Elementary,EL Status,101,English Learner,26,3.0,0.1154,1.0,"Suburb, small"
2021,Armona Union Elementary,EL Status,101,English Proficient,75,18.0,0.24,0.9615,"Suburb, small"
2021,Armona Union Elementary,EL Status,101,Ever EL,37,6.0,0.1622,1.0,"Suburb, small"
2021,Armona Union Elementary,Economic Status,101,Economically Disadvantaged,93,15.0,0.1613,0.9688,"Suburb, small"
2021,Armona Union Elementary,Economic Status,101,Not Economically Disadvantaged,8,,,1.0,"Suburb, small"
2021,Armona Union Elementary,Gender,101,Female,58,11.0,0.1897,0.9831,"Suburb, small"
2021,Armona Union Elementary,Gender,101,Male,43,10.0,0.2326,0.9556,"Suburb, small"
2021,Armona Union Elementary,Homeless Enrolled Status,101,Homeless,4,,,1.0,"Suburb, small"
2021,Armona Union Elementary,Homeless Enrolled Status,101,Non-Homeless,97,21.0,0.2165,0.97,"Suburb, small"
2021,Armona Union Elementary,Migrant Status,101,Migrant,*,,,,"Suburb, small"
2021,Armona Union Elementary,Migrant Status,101,Non-Migrant,99,21.0,0.2121,0.9706,"Suburb, small"
2021,Armona Union Elementary,Military Connected Status,101,Non-Military,101,21.0,0.2079,0.9712,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,American Indian or Alaska Native,*,,,,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,Black or African American,5,,,1.0,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,Filipino,*,,,,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,Hispanic or Latino,81,12.0,0.1481,0.9759,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,Two or More,*,,,,"Suburb, small"
2021,Armona Union Elementary,RaceEth,101,White,11,5.0,0.4545,0.9167,"Suburb, small"
2021,Aromas - San Juan Unified,All Students,68,All Students,68,10.0,0.1471,0.9855,"Rural, distant"
2021,Aromas - San Juan Unified,Disability Status,68,Non-SWD,54,9.0,0.1667,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,Disability Status,68,SWD,14,1.0,0.0714,0.9333,"Rural, distant"
2021,Aromas - San Juan Unified,EL Status,68,EL Exited,*,,,,"Rural, distant"
2021,Aromas - San Juan Unified,EL Status,68,English Learner,33,3.0,0.0909,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,EL Status,68,English Proficient,35,7.0,0.2,0.9722,"Rural, distant"
2021,Aromas - San Juan Unified,EL Status,68,Ever EL,34,3.0,0.0882,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,Economic Status,68,Economically Disadvantaged,36,4.0,0.1111,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,Economic Status,68,Not Economically Disadvantaged,32,6.0,0.1875,0.9697,"Rural, distant"
2021,Aromas - San Juan Unified,Gender,68,Female,27,3.0,0.1111,0.9643,"Rural, distant"
2021,Aromas - San Juan Unified,Gender,68,Male,41,7.0,0.1707,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,Homeless Enrolled Status,68,Homeless,*,,,,"Rural, distant"
2021,Aromas - San Juan Unified,Homeless Enrolled Status,68,Non-Homeless,67,10.0,0.1493,0.9853,"Rural, distant"
2021,Aromas - San Juan Unified,Migrant Status,68,Migrant,8,,,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,Migrant Status,68,Non-Migrant,60,9.0,0.15,0.9836,"Rural, distant"
2021,Aromas - San Juan Unified,Military Connected Status,68,Non-Military,68,10.0,0.1471,0.9855,"Rural, distant"
2021,Aromas - San Juan Unified,RaceEth,68,American Indian or Alaska Native,*,,,,"Rural, distant"
2021,Aromas - San Juan Unified,RaceEth,68,Filipino,*,,,,"Rural, distant"
2021,Aromas - San Juan Unified,RaceEth,68,Hispanic or Latino,37,4.0,0.1081,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,RaceEth,68,Two or More,4,,,1.0,"Rural, distant"
2021,Aromas - San Juan Unified,RaceEth,68,White,24,5.0,0.2083,0.96,"Rural, distant"
2021,Auburn Union Elementary,All Students,185,All Students,185,51.0,0.2757,0.9737,"Town, fringe"
2021,Auburn Union Elementary,Disability Status,185,Non-SWD,154,49.0,0.3182,0.9809,"Town, fringe"
2021,Auburn Union Elementary,Disability Status,185,SWD,31,2.0,0.0645,0.9394,"Town, fringe"
2021,Auburn Union Elementary,EL Status,185,EL Exited,12,3.0,0.25,1.0,"Town, fringe"
2021,Auburn Union Elementary,EL Status,185,English Learner,42,2.0,0.0476,1.0,"Town, fringe"
2021,Auburn Union Elementary,EL Status,185,English Proficient,143,49.0,0.3427,0.9662,"Town, fringe"
2021,Auburn Union Elementary,EL Status,185,Ever EL,54,5.0,0.0926,1.0,"Town, fringe"
2021,Auburn Union Elementary,Economic Status,185,Economically Disadvantaged,103,17.0,0.165,0.9904,"Town, fringe"
2021,Auburn Union Elementary,Economic Status,185,Not Economically Disadvantaged,82,34.0,0.4146,0.9535,"Town, fringe"
2021,Auburn Union Elementary,Gender,185,Female,82,22.0,0.2683,0.988,"Town, fringe"
2021,Auburn Union Elementary,Gender,185,Male,103,29.0,0.2816,0.9626,"Town, fringe"
2021,Auburn Union Elementary,Homeless Enrolled Status,185,Homeless,8,,,1.0,"Town, fringe"
2021,Auburn Union Elementary,Homeless Enrolled Status,185,Non-Homeless,177,51.0,0.2881,0.9725,"Town, fringe"
2021,Auburn Union Elementary,Migrant Status,185,Non-Migrant,185,51.0,0.2757,0.9737,"Town, fringe"
2021,Auburn Union Elementary,Military Connected Status,185,Military,*,,,,"Town, fringe"
2021,Auburn Union Elementary,Military Connected Status,185,Non-Military,184,51.0,0.2772,0.9735,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,American Indian or Alaska Native,*,,,,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,Asian,*,,,,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,Filipino,*,,,,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,Hispanic or Latino,70,11.0,0.1571,1.0,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,Two or More,7,,,1.0,"Town, fringe"
2021,Auburn Union Elementary,RaceEth,185,White,103,39.0,0.3786,0.9537,"Town, fringe"
2021,Baker Valley Unified,All Students,6,All Students,6,,,1.0,"Rural, remote"
2021,Baker Valley Unified,Disability Status,6,Non-SWD,5,,,1.0,"Rural, remote"
2021,Baker Valley Unified,Disability Status,6,SWD,*,,,,"Rural, remote"
2021,Baker Valley Unified,EL Status,6,English Learner,*,,,,"Rural, remote"
2021,Baker Valley Unified,EL Status,6,English Proficient,*,,,,"Rural, remote"
2021,Baker Valley Unified,EL Status,6,Ever EL,*,,,,"Rural, remote"
2021,Baker Valley Unified,Economic Status,6,Economically Disadvantaged,6,,,1.0,"Rural, remote"
2021,Baker Valley Unified,Gender,6,Female,*,,,,"Rural, remote"
2021,Baker Valley Unified,Gender,6,Male,*,,,,"Rural, remote"
2021,Baker Valley Unified,Homeless Enrolled Status,6,Homeless,4,,,1.0,"Rural, remote"
2021,Baker Valley Unified,Homeless Enrolled Status,6,Non-Homeless,*,,,,"Rural, remote"
2021,Baker Valley Unified,Migrant Status,6,Non-Migrant,6,,,1.0,"Rural, remote"
2021,Baker Valley Unified,Military Connected Status,6,Non-Military,6,,,1.0,"Rural, remote"
2021,Baker Valley Unified,RaceEth,6,Hispanic or Latino,5,,,1.0,"Rural, remote"
2021,Baker Valley Unified,RaceEth,6,White,*,,,,"Rural, remote"
2021,Baldwin Park Unified,All Students,833,All Students,833,137.0,0.1653,0.9675,"Suburb, large"
2021,Baldwin Park Unified,Disability Status,833,Non-SWD,678,123.0,0.1822,0.9826,"Suburb, large"
2021,Baldwin Park Unified,Disability Status,833,SWD,155,14.0,0.0909,0.9064,"Suburb, large"
2021,Baldwin Park Unified,EL Status,833,EL Exited,209,53.0,0.2548,0.9676,"Suburb, large"
2021,Baldwin Park Unified,EL Status,833,English Learner,202,10.0,0.05,0.9806,"Suburb, large"
2021,Baldwin Park Unified,EL Status,833,English Proficient,631,127.0,0.2019,0.9634,"Suburb, large"
2021,Baldwin Park Unified,EL Status,833,Ever EL,411,63.0,0.1544,0.9739,"Suburb, large"
2021,Baldwin Park Unified,Economic Status,833,Economically Disadvantaged,746,110.0,0.1482,0.9726,"Suburb, large"
2021,Baldwin Park Unified,Economic Status,833,Not Economically Disadvantaged,87,27.0,0.3103,0.9255,"Suburb, large"
2021,Baldwin Park Unified,Gender,833,Female,410,64.0,0.1569,0.9693,"Suburb, large"
2021,Baldwin Park Unified,Gender,833,Male,423,73.0,0.1734,0.9658,"Suburb, large"
2021,Baldwin Park Unified,Homeless Enrolled Status,833,Homeless,61,9.0,0.1475,0.9385,"Suburb, large"
2021,Baldwin Park Unified,Homeless Enrolled Status,833,Non-Homeless,772,129.0,0.1667,0.9698,"Suburb, large"
2021,Baldwin Park Unified,Migrant Status,833,Migrant,*,,,,"Suburb, large"
2021,Baldwin Park Unified,Migrant Status,833,Non-Migrant,831,136.0,0.1644,0.9674,"Suburb, large"
2021,Baldwin Park Unified,Military Connected Status,833,Military,*,,,,"Suburb, large"
2021,Baldwin Park Unified,Military Connected Status,833,Non-Military,832,138.0,0.1655,0.9674,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,Asian,61,30.0,0.4918,0.9839,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,Black or African American,6,,,0.75,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,Filipino,13,5.0,0.3846,1.0,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,Hispanic or Latino,742,101.0,0.1369,0.9674,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,Two or More,*,,,,"Suburb, large"
2021,Baldwin Park Unified,RaceEth,833,White,9,,,1.0,"Suburb, large"
2021,Ballico-Cressey Elementary,All Students,36,All Students,36,7.0,0.1944,0.973,"Rural, fringe"
