SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2024,Ackerman Charter,RaceEth,62,Filipino,*,,,,"Town, fringe"
2024,Ackerman Charter,RaceEth,62,Hispanic or Latino,8,,,1.0,"Town, fringe"
2024,Ackerman Charter,RaceEth,62,Two or More,8,,,1.0,"Town, fringe"
2024,Ackerman Charter,RaceEth,62,White,45,34.0,0.7556,0.9783,"Town, fringe"
2024,Acton-Agua Dulce Unified,All Students,74,All Students,74,22.0,0.2973,0.9737,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Disability Status,74,Non-SWD,68,22.0,0.3235,0.9714,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Disability Status,74,SWD,6,,,1.0,"Rural, fringe"
2024,Acton-Agua Dulce Unified,EL Status,74,EL Exited,*,,,,"Rural, fringe"
2024,Acton-Agua Dulce Unified,EL Status,74,English Learner,15,1.0,0.0667,0.9375,"Rural, fringe"
2024,Acton-Agua Dulce Unified,EL Status,74,English Proficient,59,21.0,0.3559,0.9833,"Rural, fringe"
2024,Acton-Agua Dulce Unified,EL Status,74,Ever EL,18,2.0,0.1111,0.9474,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Economic Status,74,Economically Disadvantaged,54,14.0,0.2593,0.9818,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Economic Status,74,Not Economically Disadvantaged,20,8.0,0.4,0.9524,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Foster Care Status,74,Non-Foster Care,74,22.0,0.2973,0.9737,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Gender,74,Female,34,10.0,0.2941,0.9714,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Gender,74,Male,40,12.0,0.3,0.9756,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Homeless Enrolled Status,74,Non-Homeless,74,22.0,0.2973,0.9737,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Migrant Status,74,Non-Migrant,74,22.0,0.2973,0.9737,"Rural, fringe"
2024,Acton-Agua Dulce Unified,Military Connected Status,74,Non-Military,74,22.0,0.2973,0.9737,"Rural, fringe"
2024,Acton-Agua Dulce Unified,RaceEth,74,Asian,*,,,,"Rural, fringe"
2024,Acton-Agua Dulce Unified,RaceEth,74,Black or African American,*,,,,"Rural, fringe"
2024,Acton-Agua Dulce Unified,RaceEth,74,Hispanic or Latino,50,10.0,0.2,0.9804,"Rural, fringe"
2024,Acton-Agua Dulce Unified,RaceEth,74,Two or More,*,,,,"Rural, fringe"
2024,Acton-Agua Dulce Unified,RaceEth,74,White,19,9.0,0.4737,1.0,"Rural, fringe"
2024,Adelanto Elementary,All Students,856,All Students,856,139.0,0.1624,0.9885,"Suburb, large"
2024,Adelanto Elementary,Disability Status,856,Non-SWD,740,132.0,0.1784,0.9893,"Suburb, large"
2024,Adelanto Elementary,Disability Status,856,SWD,116,7.0,0.0603,0.9831,"Suburb, large"
2024,Adelanto Elementary,EL Status,856,EL Exited,34,14.0,0.4118,1.0,"Suburb, large"
2024,Adelanto Elementary,EL Status,856,English Learner,177,14.0,0.0791,0.9944,"Suburb, large"
2024,Adelanto Elementary,EL Status,856,English Proficient,679,125.0,0.1841,0.9869,"Suburb, large"
2024,Adelanto Elementary,EL Status,856,Ever EL,211,28.0,0.1327,0.9953,"Suburb, large"
2024,Adelanto Elementary,Economic Status,856,Economically Disadvantaged,725,108.0,0.149,0.9891,"Suburb, large"
2024,Adelanto Elementary,Economic Status,856,Not Economically Disadvantaged,131,31.0,0.2366,0.985,"Suburb, large"
2024,Adelanto Elementary,Foster Care Status,856,Foster Care,19,3.0,0.1579,1.0,"Suburb, large"
2024,Adelanto Elementary,Foster Care Status,856,Non-Foster Care,837,136.0,0.1625,0.9882,"Suburb, large"
2024,Adelanto Elementary,Gender,856,Female,409,54.0,0.132,0.9879,"Suburb, large"
2024,Adelanto Elementary,Gender,856,Male,447,85.0,0.1902,0.9889,"Suburb, large"
2024,Adelanto Elementary,Homeless Enrolled Status,856,Homeless,10,,,0.9091,"Suburb, large"
2024,Adelanto Elementary,Homeless Enrolled Status,856,Non-Homeless,846,138.0,0.1631,0.9895,"Suburb, large"
2024,Adelanto Elementary,Migrant Status,856,Non-Migrant,856,139.0,0.1624,0.9885,"Suburb, large"
2024,Adelanto Elementary,Military Connected Status,856,Military,5,,,1.0,"Suburb, large"
2024,Adelanto Elementary,Military Connected Status,856,Non-Military,851,138.0,0.1622,0.9884,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,American Indian or Alaska Native,5,,,1.0,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Asian,*,,,,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Black or African American,142,16.0,0.1127,0.9726,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Filipino,*,,,,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Hispanic or Latino,589,96.0,0.163,0.9916,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Native Hawaiian or Pacific Islander,6,,,1.0,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,Two or More,66,16.0,0.2424,1.0,"Suburb, large"
2024,Adelanto Elementary,RaceEth,856,White,44,7.0,0.1591,0.9778,"Suburb, large"
2024,Alameda Unified,All Students,659,All Students,659,419.0,0.6358,0.9821,"Suburb, large"
2024,Alameda Unified,Disability Status,659,Non-SWD,586,397.0,0.6775,0.9899,"Suburb, large"
2024,Alameda Unified,Disability Status,659,SWD,73,22.0,0.3014,0.9241,"Suburb, large"
2024,Alameda Unified,EL Status,659,EL Exited,53,37.0,0.6981,1.0,"Suburb, large"
2024,Alameda Unified,EL Status,659,English Learner,64,23.0,0.3594,0.9552,"Suburb, large"
2024,Alameda Unified,EL Status,659,English Proficient,595,396.0,0.6655,0.9851,"Suburb, large"
2024,Alameda Unified,EL Status,659,Ever EL,117,60.0,0.5128,0.975,"Suburb, large"
2024,Alameda Unified,Economic Status,659,Economically Disadvantaged,268,129.0,0.4813,0.9889,"Suburb, large"
2024,Alameda Unified,Economic Status,659,Not Economically Disadvantaged,391,290.0,0.7417,0.9775,"Suburb, large"
2024,Alameda Unified,Foster Care Status,659,Non-Foster Care,659,419.0,0.6358,0.9821,"Suburb, large"
2024,Alameda Unified,Gender,659,Female,347,202.0,0.5821,0.9886,"Suburb, large"
2024,Alameda Unified,Gender,659,Male,311,216.0,0.6945,0.9749,"Suburb, large"
2024,Alameda Unified,Homeless Enrolled Status,659,Homeless,*,,,,"Suburb, large"
2024,Alameda Unified,Homeless Enrolled Status,659,Non-Homeless,657,419.0,0.6377,0.9821,"Suburb, large"
2024,Alameda Unified,Migrant Status,659,Non-Migrant,659,419.0,0.6358,0.9821,"Suburb, large"
2024,Alameda Unified,Military Connected Status,659,Military,17,6.0,0.3529,1.0,"Suburb, large"
2024,Alameda Unified,Military Connected Status,659,Non-Military,642,413.0,0.6433,0.9817,"Suburb, large"
2024,Alameda Unified,RaceEth,659,American Indian or Alaska Native,*,,,,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Asian,177,131.0,0.7401,1.0,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Black or African American,29,5.0,0.1724,0.9667,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Filipino,30,17.0,0.5667,1.0,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Hispanic or Latino,107,48.0,0.4486,0.9469,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2024,Alameda Unified,RaceEth,659,Two or More,128,91.0,0.7109,1.0,"Suburb, large"
2024,Alameda Unified,RaceEth,659,White,184,127.0,0.6902,0.9735,"Suburb, large"
2024,Albany City Unified,All Students,232,All Students,232,158.0,0.681,0.9789,"Suburb, large"
2024,Albany City Unified,Disability Status,232,Non-SWD,216,151.0,0.6991,0.9774,"Suburb, large"
2024,Albany City Unified,Disability Status,232,SWD,16,7.0,0.4375,1.0,"Suburb, large"
2024,Albany City Unified,EL Status,232,EL Exited,30,25.0,0.8333,1.0,"Suburb, large"
2024,Albany City Unified,EL Status,232,English Learner,28,7.0,0.25,0.9333,"Suburb, large"
2024,Albany City Unified,EL Status,232,English Proficient,204,151.0,0.7402,0.9855,"Suburb, large"
2024,Albany City Unified,EL Status,232,Ever EL,58,32.0,0.5517,0.9667,"Suburb, large"
2024,Albany City Unified,Economic Status,232,Economically Disadvantaged,83,46.0,0.5542,0.9881,"Suburb, large"
2024,Albany City Unified,Economic Status,232,Not Economically Disadvantaged,149,112.0,0.7517,0.9739,"Suburb, large"
2024,Albany City Unified,Foster Care Status,232,Non-Foster Care,232,158.0,0.681,0.9789,"Suburb, large"
2024,Albany City Unified,Gender,232,Female,103,70.0,0.6796,0.9904,"Suburb, large"
2024,Albany City Unified,Gender,232,Male,129,88.0,0.6822,0.9699,"Suburb, large"
2024,Albany City Unified,Homeless Enrolled Status,232,Homeless,*,,,,"Suburb, large"
2024,Albany City Unified,Homeless Enrolled Status,232,Non-Homeless,231,157.0,0.6797,0.9788,"Suburb, large"
2024,Albany City Unified,Migrant Status,232,Non-Migrant,232,158.0,0.681,0.9789,"Suburb, large"
2024,Albany City Unified,Military Connected Status,232,Non-Military,232,158.0,0.681,0.9789,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Asian,76,60.0,0.7895,0.962,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Black or African American,12,6.0,0.5,1.0,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Filipino,*,,,,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Hispanic or Latino,35,15.0,0.4286,0.9459,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2024,Albany City Unified,RaceEth,232,Two or More,56,35.0,0.625,1.0,"Suburb, large"
2024,Albany City Unified,RaceEth,232,White,50,42.0,0.84,1.0,"Suburb, large"
2024,Alexander Valley Union Elementary,All Students,16,All Students,16,11.0,0.6875,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Disability Status,16,Non-SWD,13,10.0,0.7692,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Disability Status,16,SWD,*,,,,"Rural, fringe"
2024,Alexander Valley Union Elementary,EL Status,16,EL Exited,*,,,,"Rural, fringe"
2024,Alexander Valley Union Elementary,EL Status,16,English Learner,*,,,,"Rural, fringe"
2024,Alexander Valley Union Elementary,EL Status,16,English Proficient,15,11.0,0.7333,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,EL Status,16,Ever EL,*,,,,"Rural, fringe"
2024,Alexander Valley Union Elementary,Economic Status,16,Economically Disadvantaged,5,,,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Economic Status,16,Not Economically Disadvantaged,11,9.0,0.8182,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Foster Care Status,16,Non-Foster Care,16,11.0,0.6875,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Gender,16,Female,9,,,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Gender,16,Male,7,,,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Homeless Enrolled Status,16,Non-Homeless,16,11.0,0.6875,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Migrant Status,16,Non-Migrant,16,11.0,0.6875,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,Military Connected Status,16,Non-Military,16,11.0,0.6875,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,RaceEth,16,Hispanic or Latino,5,,,1.0,"Rural, fringe"
2024,Alexander Valley Union Elementary,RaceEth,16,White,11,9.0,0.8182,1.0,"Rural, fringe"
2024,Alhambra Unified,All Students,896,All Students,896,496.0,0.5536,0.9933,"Suburb, large"
2024,Alhambra Unified,Disability Status,896,Non-SWD,821,482.0,0.5871,0.9952,"Suburb, large"
2024,Alhambra Unified,Disability Status,896,SWD,75,14.0,0.1867,0.974,"Suburb, large"
2024,Alhambra Unified,EL Status,896,EL Exited,173,156.0,0.9017,0.9886,"Suburb, large"
2024,Alhambra Unified,EL Status,896,English Learner,264,79.0,0.2992,0.9962,"Suburb, large"
2024,Alhambra Unified,EL Status,896,English Proficient,632,417.0,0.6598,0.9922,"Suburb, large"
2024,Alhambra Unified,EL Status,896,Ever EL,437,235.0,0.5378,0.9932,"Suburb, large"
2024,Alhambra Unified,Economic Status,896,Economically Disadvantaged,539,248.0,0.4601,0.9945,"Suburb, large"
2024,Alhambra Unified,Economic Status,896,Not Economically Disadvantaged,357,248.0,0.6947,0.9917,"Suburb, large"
2024,Alhambra Unified,Foster Care Status,896,Foster Care,*,,,,"Suburb, large"
2024,Alhambra Unified,Foster Care Status,896,Non-Foster Care,894,495.0,0.5537,0.9933,"Suburb, large"
2024,Alhambra Unified,Gender,896,Female,425,242.0,0.5694,0.9907,"Suburb, large"
2024,Alhambra Unified,Gender,896,Male,471,254.0,0.5393,0.9958,"Suburb, large"
2024,Alhambra Unified,Homeless Enrolled Status,896,Homeless,5,,,1.0,"Suburb, large"
2024,Alhambra Unified,Homeless Enrolled Status,896,Non-Homeless,891,496.0,0.5567,0.9933,"Suburb, large"
2024,Alhambra Unified,Migrant Status,896,Non-Migrant,896,496.0,0.5536,0.9933,"Suburb, large"
2024,Alhambra Unified,Military Connected Status,896,Military,*,,,,"Suburb, large"
2024,Alhambra Unified,Military Connected Status,896,Non-Military,895,495.0,0.5531,0.9933,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Asian,396,287.0,0.7247,0.9975,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Black or African American,11,6.0,0.5455,1.0,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Filipino,31,23.0,0.7419,1.0,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Hispanic or Latino,403,143.0,0.3548,0.9926,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,Two or More,40,26.0,0.65,0.9524,"Suburb, large"
2024,Alhambra Unified,RaceEth,896,White,14,10.0,0.7143,1.0,"Suburb, large"
2024,Alisal Union,All Students,1072,All Students,1072,203.0,0.1894,0.9898,"City, midsize"
2024,Alisal Union,Disability Status,1072,Non-SWD,961,190.0,0.1977,0.9948,"City, midsize"
2024,Alisal Union,Disability Status,1072,SWD,111,13.0,0.1171,0.9487,"City, midsize"
2024,Alisal Union,EL Status,1072,EL Exited,185,76.0,0.4108,0.9946,"City, midsize"
2024,Alisal Union,EL Status,1072,English Learner,610,45.0,0.0738,0.9887,"City, midsize"
2024,Alisal Union,EL Status,1072,English Proficient,462,158.0,0.342,0.9914,"City, midsize"
2024,Alisal Union,EL Status,1072,Ever EL,795,121.0,0.1522,0.99,"City, midsize"
2024,Alisal Union,Economic Status,1072,Economically Disadvantaged,1026,188.0,0.1832,0.9894,"City, midsize"
2024,Alisal Union,Economic Status,1072,Not Economically Disadvantaged,46,15.0,0.3261,1.0,"City, midsize"
2024,Alisal Union,Foster Care Status,1072,Foster Care,*,,,,"City, midsize"
2024,Alisal Union,Foster Care Status,1072,Non-Foster Care,1071,203.0,0.1895,0.9898,"City, midsize"
2024,Alisal Union,Gender,1072,Female,538,80.0,0.1487,0.9926,"City, midsize"
2024,Alisal Union,Gender,1072,Male,534,123.0,0.2303,0.9871,"City, midsize"
2024,Alisal Union,Homeless Enrolled Status,1072,Homeless,192,28.0,0.1458,0.9948,"City, midsize"
2024,Alisal Union,Homeless Enrolled Status,1072,Non-Homeless,880,175.0,0.1989,0.9888,"City, midsize"
2024,Alisal Union,Migrant Status,1072,Migrant,147,20.0,0.1361,0.98,"City, midsize"
2024,Alisal Union,Migrant Status,1072,Non-Migrant,925,183.0,0.1978,0.9914,"City, midsize"
2024,Alisal Union,Military Connected Status,1072,Non-Military,1072,203.0,0.1894,0.9898,"City, midsize"
2024,Alisal Union,RaceEth,1072,Asian,*,,,,"City, midsize"
2024,Alisal Union,RaceEth,1072,Filipino,12,6.0,0.5,1.0,"City, midsize"
2024,Alisal Union,RaceEth,1072,Hispanic or Latino,1041,194.0,0.1864,0.9895,"City, midsize"
2024,Alisal Union,RaceEth,1072,Two or More,5,,,1.0,"City, midsize"
2024,Alisal Union,RaceEth,1072,White,12,2.0,0.1667,1.0,"City, midsize"
2024,Allensworth Elementary,All Students,13,All Students,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Disability Status,13,Non-SWD,11,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Disability Status,13,SWD,*,,,,"Rural, distant"
2024,Allensworth Elementary,EL Status,13,EL Exited,*,,,,"Rural, distant"
2024,Allensworth Elementary,EL Status,13,English Learner,6,,,1.0,"Rural, distant"
2024,Allensworth Elementary,EL Status,13,English Proficient,7,,,1.0,"Rural, distant"
2024,Allensworth Elementary,EL Status,13,Ever EL,7,,,1.0,"Rural, distant"
2024,Allensworth Elementary,Economic Status,13,Economically Disadvantaged,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Foster Care Status,13,Non-Foster Care,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Gender,13,Female,7,,,1.0,"Rural, distant"
2024,Allensworth Elementary,Gender,13,Male,6,,,1.0,"Rural, distant"
2024,Allensworth Elementary,Homeless Enrolled Status,13,Non-Homeless,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Migrant Status,13,Non-Migrant,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,Military Connected Status,13,Non-Military,13,0.0,0.0,1.0,"Rural, distant"
2024,Allensworth Elementary,RaceEth,13,Hispanic or Latino,13,0.0,0.0,1.0,"Rural, distant"
2024,Alpaugh Unified,All Students,26,All Students,26,4.0,0.1538,1.0,"Rural, distant"
2024,Alpaugh Unified,Disability Status,26,Non-SWD,24,4.0,0.1667,1.0,"Rural, distant"
2024,Alpaugh Unified,Disability Status,26,SWD,*,,,,"Rural, distant"
2024,Alpaugh Unified,EL Status,26,EL Exited,*,,,,"Rural, distant"
2024,Alpaugh Unified,EL Status,26,English Learner,12,0.0,0.0,1.0,"Rural, distant"
2024,Alpaugh Unified,EL Status,26,English Proficient,14,4.0,0.2857,1.0,"Rural, distant"
2024,Alpaugh Unified,EL Status,26,Ever EL,14,1.0,0.0714,1.0,"Rural, distant"
2024,Alpaugh Unified,Economic Status,26,Economically Disadvantaged,21,4.0,0.1905,1.0,"Rural, distant"
2024,Alpaugh Unified,Economic Status,26,Not Economically Disadvantaged,5,,,1.0,"Rural, distant"
2024,Alpaugh Unified,Foster Care Status,26,Non-Foster Care,26,4.0,0.1538,1.0,"Rural, distant"
2024,Alpaugh Unified,Gender,26,Female,13,1.0,0.0769,1.0,"Rural, distant"
2024,Alpaugh Unified,Gender,26,Male,13,3.0,0.2308,1.0,"Rural, distant"
2024,Alpaugh Unified,Homeless Enrolled Status,26,Homeless,*,,,,"Rural, distant"
2024,Alpaugh Unified,Homeless Enrolled Status,26,Non-Homeless,25,4.0,0.16,1.0,"Rural, distant"
2024,Alpaugh Unified,Migrant Status,26,Non-Migrant,26,4.0,0.1538,1.0,"Rural, distant"
2024,Alpaugh Unified,Military Connected Status,26,Non-Military,26,4.0,0.1538,1.0,"Rural, distant"
2024,Alpaugh Unified,RaceEth,26,Asian,*,,,,"Rural, distant"
2024,Alpaugh Unified,RaceEth,26,Hispanic or Latino,24,4.0,0.1667,1.0,"Rural, distant"
2024,Alpaugh Unified,RaceEth,26,White,*,,,,"Rural, distant"
2024,Alpine County Unified,All Students,6,All Students,6,,,0.8571,"Rural, distant"
2024,Alpine County Unified,Disability Status,6,Non-SWD,4,,,1.0,"Rural, distant"
2024,Alpine County Unified,Disability Status,6,SWD,*,,,,"Rural, distant"
2024,Alpine County Unified,EL Status,6,English Proficient,6,,,0.8571,"Rural, distant"
2024,Alpine County Unified,Economic Status,6,Economically Disadvantaged,5,,,0.8333,"Rural, distant"
2024,Alpine County Unified,Economic Status,6,Not Economically Disadvantaged,*,,,,"Rural, distant"
2024,Alpine County Unified,Foster Care Status,6,Non-Foster Care,6,,,0.8571,"Rural, distant"
2024,Alpine County Unified,Gender,6,Female,4,,,0.8,"Rural, distant"
2024,Alpine County Unified,Gender,6,Male,*,,,,"Rural, distant"
2024,Alpine County Unified,Homeless Enrolled Status,6,Homeless,*,,,,"Rural, distant"
2024,Alpine County Unified,Homeless Enrolled Status,6,Non-Homeless,4,,,0.8,"Rural, distant"
2024,Alpine County Unified,Migrant Status,6,Non-Migrant,6,,,0.8571,"Rural, distant"
2024,Alpine County Unified,Military Connected Status,6,Non-Military,6,,,0.8571,"Rural, distant"
2024,Alpine County Unified,RaceEth,6,American Indian or Alaska Native,4,,,0.8,"Rural, distant"
2024,Alpine County Unified,RaceEth,6,Hispanic or Latino,*,,,,"Rural, distant"
2024,Alpine County Unified,RaceEth,6,White,*,,,,"Rural, distant"
2024,Alpine Union Elementary,All Students,186,All Students,186,92.0,0.4946,0.9841,"Suburb, large"
2024,Alpine Union Elementary,Disability Status,186,Non-SWD,155,87.0,0.5613,0.981,"Suburb, large"
2024,Alpine Union Elementary,Disability Status,186,SWD,31,5.0,0.1613,1.0,"Suburb, large"
2024,Alpine Union Elementary,EL Status,186,EL Exited,4,,,1.0,"Suburb, large"
2024,Alpine Union Elementary,EL Status,186,English Learner,7,,,1.0,"Suburb, large"
2024,Alpine Union Elementary,EL Status,186,English Proficient,179,91.0,0.5084,0.9835,"Suburb, large"
2024,Alpine Union Elementary,EL Status,186,Ever EL,11,4.0,0.3636,1.0,"Suburb, large"
2024,Alpine Union Elementary,Economic Status,186,Economically Disadvantaged,91,40.0,0.4396,0.9785,"Suburb, large"
2024,Alpine Union Elementary,Economic Status,186,Not Economically Disadvantaged,95,52.0,0.5474,0.9896,"Suburb, large"
2024,Alpine Union Elementary,Foster Care Status,186,Foster Care,*,,,,"Suburb, large"
2024,Alpine Union Elementary,Foster Care Status,186,Non-Foster Care,185,91.0,0.4919,0.984,"Suburb, large"
2024,Alpine Union Elementary,Gender,186,Female,105,55.0,0.5238,0.9722,"Suburb, large"
2024,Alpine Union Elementary,Gender,186,Male,79,36.0,0.4557,1.0,"Suburb, large"
2024,Alpine Union Elementary,Homeless Enrolled Status,186,Homeless,13,5.0,0.3846,1.0,"Suburb, large"
2024,Alpine Union Elementary,Homeless Enrolled Status,186,Non-Homeless,173,87.0,0.5029,0.983,"Suburb, large"
2024,Alpine Union Elementary,Migrant Status,186,Non-Migrant,186,92.0,0.4946,0.9841,"Suburb, large"
2024,Alpine Union Elementary,Military Connected Status,186,Military,4,,,1.0,"Suburb, large"
2024,Alpine Union Elementary,Military Connected Status,186,Non-Military,182,90.0,0.4945,0.9838,"Suburb, large"
2024,Alpine Union Elementary,RaceEth,186,American Indian or Alaska Native,10,,,1.0,"Suburb, large"
2024,Alpine Union Elementary,RaceEth,186,Black or African American,4,,,1.0,"Suburb, large"
2024,Alpine Union Elementary,RaceEth,186,Filipino,*,,,,"Suburb, large"
2024,Alpine Union Elementary,RaceEth,186,Hispanic or Latino,64,30.0,0.4688,1.0,"Suburb, large"
