SchYear,DistName,StudentGroup,StudentGroup_TotalTested,StudentSubGroup,StudentSubGroup_TotalTested,ProficientOrAbove_count,ProficientOrAbove_percent,ParticipationRate,DistLocale
2023,ABC Unified,RaceEth,1330,Two or More,93,60.0,0.6452,0.9688,"Suburb, large"
2023,ABC Unified,RaceEth,1330,White,60,40.0,0.6667,0.9836,"Suburb, large"
2023,Ackerman Charter,All Students,61,All Students,61,28.0,0.459,1.0,"Town, fringe"
2023,Ackerman Charter,Disability Status,61,Non-SWD,53,27.0,0.5094,1.0,"Town, fringe"
2023,Ackerman Charter,Disability Status,61,SWD,8,,,1.0,"Town, fringe"
2023,Ackerman Charter,EL Status,61,EL Exited,*,,,,"Town, fringe"
2023,Ackerman Charter,EL Status,61,English Learner,*,,,,"Town, fringe"
2023,Ackerman Charter,EL Status,61,English Proficient,58,27.0,0.4655,1.0,"Town, fringe"
2023,Ackerman Charter,EL Status,61,Ever EL,6,,,1.0,"Town, fringe"
2023,Ackerman Charter,Economic Status,61,Economically Disadvantaged,25,12.0,0.48,1.0,"Town, fringe"
2023,Ackerman Charter,Economic Status,61,Not Economically Disadvantaged,36,16.0,0.4444,1.0,"Town, fringe"
2023,Ackerman Charter,Foster Care Status,61,Non-Foster Care,61,28.0,0.459,1.0,"Town, fringe"
2023,Ackerman Charter,Gender,61,Female,27,10.0,0.3704,1.0,"Town, fringe"
2023,Ackerman Charter,Gender,61,Male,34,18.0,0.5294,1.0,"Town, fringe"
2023,Ackerman Charter,Homeless Enrolled Status,61,Non-Homeless,61,28.0,0.459,1.0,"Town, fringe"
2023,Ackerman Charter,Migrant Status,61,Non-Migrant,61,28.0,0.459,1.0,"Town, fringe"
2023,Ackerman Charter,Military Connected Status,61,Military,8,,,1.0,"Town, fringe"
2023,Ackerman Charter,Military Connected Status,61,Non-Military,53,27.0,0.5094,1.0,"Town, fringe"
2023,Ackerman Charter,RaceEth,61,American Indian or Alaska Native,*,,,,"Town, fringe"
2023,Ackerman Charter,RaceEth,61,Asian,*,,,,"Town, fringe"
2023,Ackerman Charter,RaceEth,61,Hispanic or Latino,13,4.0,0.3077,1.0,"Town, fringe"
2023,Ackerman Charter,RaceEth,61,Two or More,8,,,1.0,"Town, fringe"
2023,Ackerman Charter,RaceEth,61,White,38,20.0,0.5263,1.0,"Town, fringe"
2023,Acton-Agua Dulce Unified,All Students,55,All Students,55,18.0,0.3273,0.9649,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Disability Status,55,Non-SWD,47,16.0,0.3404,0.9592,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Disability Status,55,SWD,8,,,1.0,"Rural, fringe"
2023,Acton-Agua Dulce Unified,EL Status,55,EL Exited,5,,,1.0,"Rural, fringe"
2023,Acton-Agua Dulce Unified,EL Status,55,English Learner,6,,,1.0,"Rural, fringe"
2023,Acton-Agua Dulce Unified,EL Status,55,English Proficient,49,18.0,0.3673,0.9608,"Rural, fringe"
2023,Acton-Agua Dulce Unified,EL Status,55,Ever EL,11,4.0,0.3636,1.0,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Economic Status,55,Economically Disadvantaged,33,9.0,0.2727,0.9706,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Economic Status,55,Not Economically Disadvantaged,22,9.0,0.4091,0.9565,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Foster Care Status,55,Non-Foster Care,55,18.0,0.3273,0.9649,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Gender,55,Female,25,5.0,0.2,0.9615,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Gender,55,Male,30,13.0,0.4333,0.9677,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Homeless Enrolled Status,55,Non-Homeless,55,18.0,0.3273,0.9649,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Migrant Status,55,Non-Migrant,55,18.0,0.3273,0.9649,"Rural, fringe"
2023,Acton-Agua Dulce Unified,Military Connected Status,55,Non-Military,55,18.0,0.3273,0.9649,"Rural, fringe"
2023,Acton-Agua Dulce Unified,RaceEth,55,American Indian or Alaska Native,*,,,,"Rural, fringe"
2023,Acton-Agua Dulce Unified,RaceEth,55,Black or African American,*,,,,"Rural, fringe"
2023,Acton-Agua Dulce Unified,RaceEth,55,Filipino,*,,,,"Rural, fringe"
2023,Acton-Agua Dulce Unified,RaceEth,55,Hispanic or Latino,30,7.0,0.2333,1.0,"Rural, fringe"
2023,Acton-Agua Dulce Unified,RaceEth,55,White,21,10.0,0.4762,0.9545,"Rural, fringe"
2023,Adelanto Elementary,All Students,853,All Students,853,119.0,0.1395,0.9873,"Suburb, large"
2023,Adelanto Elementary,Disability Status,853,Non-SWD,736,115.0,0.1563,0.9933,"Suburb, large"
2023,Adelanto Elementary,Disability Status,853,SWD,117,4.0,0.0342,0.9512,"Suburb, large"
2023,Adelanto Elementary,EL Status,853,EL Exited,44,16.0,0.3636,1.0,"Suburb, large"
2023,Adelanto Elementary,EL Status,853,English Learner,136,8.0,0.0588,0.9927,"Suburb, large"
2023,Adelanto Elementary,EL Status,853,English Proficient,717,111.0,0.1548,0.9876,"Suburb, large"
2023,Adelanto Elementary,EL Status,853,Ever EL,180,24.0,0.1333,0.9945,"Suburb, large"
2023,Adelanto Elementary,Economic Status,853,Economically Disadvantaged,668,79.0,0.1183,0.9896,"Suburb, large"
2023,Adelanto Elementary,Economic Status,853,Not Economically Disadvantaged,185,40.0,0.2162,0.9788,"Suburb, large"
2023,Adelanto Elementary,Foster Care Status,853,Foster Care,27,2.0,0.0741,1.0,"Suburb, large"
2023,Adelanto Elementary,Foster Care Status,853,Non-Foster Care,826,117.0,0.1416,0.9869,"Suburb, large"
2023,Adelanto Elementary,Gender,853,Female,408,44.0,0.1078,0.9879,"Suburb, large"
2023,Adelanto Elementary,Gender,853,Male,445,75.0,0.1685,0.9867,"Suburb, large"
2023,Adelanto Elementary,Homeless Enrolled Status,853,Homeless,17,2.0,0.1176,0.8947,"Suburb, large"
2023,Adelanto Elementary,Homeless Enrolled Status,853,Non-Homeless,836,117.0,0.14,0.9893,"Suburb, large"
2023,Adelanto Elementary,Migrant Status,853,Non-Migrant,853,119.0,0.1395,0.9873,"Suburb, large"
2023,Adelanto Elementary,Military Connected Status,853,Military,*,,,,"Suburb, large"
2023,Adelanto Elementary,Military Connected Status,853,Non-Military,851,119.0,0.1398,0.9872,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,American Indian or Alaska Native,*,,,,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Asian,9,,,1.0,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Black or African American,151,11.0,0.0728,0.9742,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Filipino,5,,,1.0,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Hispanic or Latino,583,80.0,0.1372,0.9932,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,Two or More,52,9.0,0.1731,0.9811,"Suburb, large"
2023,Adelanto Elementary,RaceEth,853,White,47,10.0,0.2128,0.9592,"Suburb, large"
2023,Alameda Unified,All Students,675,All Students,675,447.0,0.6622,0.9868,"Suburb, large"
2023,Alameda Unified,Disability Status,675,Non-SWD,603,419.0,0.6949,0.9901,"Suburb, large"
2023,Alameda Unified,Disability Status,675,SWD,72,28.0,0.3889,0.96,"Suburb, large"
2023,Alameda Unified,EL Status,675,EL Exited,38,29.0,0.7632,0.9744,"Suburb, large"
2023,Alameda Unified,EL Status,675,English Learner,61,18.0,0.2951,1.0,"Suburb, large"
2023,Alameda Unified,EL Status,675,English Proficient,614,429.0,0.6987,0.9856,"Suburb, large"
2023,Alameda Unified,EL Status,675,Ever EL,99,47.0,0.4747,0.99,"Suburb, large"
2023,Alameda Unified,Economic Status,675,Economically Disadvantaged,219,83.0,0.379,0.9777,"Suburb, large"
2023,Alameda Unified,Economic Status,675,Not Economically Disadvantaged,456,364.0,0.7982,0.9913,"Suburb, large"
2023,Alameda Unified,Foster Care Status,675,Non-Foster Care,675,447.0,0.6622,0.9868,"Suburb, large"
2023,Alameda Unified,Gender,675,Female,338,212.0,0.6272,0.9797,"Suburb, large"
2023,Alameda Unified,Gender,675,Male,337,235.0,0.6973,0.9941,"Suburb, large"
2023,Alameda Unified,Homeless Enrolled Status,675,Homeless,9,,,1.0,"Suburb, large"
2023,Alameda Unified,Homeless Enrolled Status,675,Non-Homeless,666,445.0,0.6682,0.9867,"Suburb, large"
2023,Alameda Unified,Migrant Status,675,Non-Migrant,675,447.0,0.6622,0.9868,"Suburb, large"
2023,Alameda Unified,Military Connected Status,675,Military,16,11.0,0.6875,1.0,"Suburb, large"
2023,Alameda Unified,Military Connected Status,675,Non-Military,659,436.0,0.6616,0.9865,"Suburb, large"
2023,Alameda Unified,RaceEth,675,American Indian or Alaska Native,5,,,1.0,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Asian,153,113.0,0.7386,0.9935,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Black or African American,32,5.0,0.1563,0.8889,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Filipino,30,20.0,0.6667,1.0,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Hispanic or Latino,97,44.0,0.4536,0.9898,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Native Hawaiian or Pacific Islander,4,,,1.0,"Suburb, large"
2023,Alameda Unified,RaceEth,675,Two or More,152,107.0,0.7039,0.9935,"Suburb, large"
2023,Alameda Unified,RaceEth,675,White,202,154.0,0.7624,0.9902,"Suburb, large"
2023,Albany City Unified,All Students,279,All Students,279,198.0,0.7122,0.9789,"Suburb, large"
2023,Albany City Unified,Disability Status,279,Non-SWD,251,180.0,0.72,0.9767,"Suburb, large"
2023,Albany City Unified,Disability Status,279,SWD,28,18.0,0.6429,1.0,"Suburb, large"
2023,Albany City Unified,EL Status,279,EL Exited,46,36.0,0.7826,1.0,"Suburb, large"
2023,Albany City Unified,EL Status,279,English Learner,36,15.0,0.4167,0.973,"Suburb, large"
2023,Albany City Unified,EL Status,279,English Proficient,243,183.0,0.7562,0.9798,"Suburb, large"
2023,Albany City Unified,EL Status,279,Ever EL,82,51.0,0.622,0.988,"Suburb, large"
2023,Albany City Unified,Economic Status,279,Economically Disadvantaged,89,45.0,0.5114,0.9889,"Suburb, large"
2023,Albany City Unified,Economic Status,279,Not Economically Disadvantaged,190,153.0,0.8053,0.9744,"Suburb, large"
2023,Albany City Unified,Foster Care Status,279,Non-Foster Care,279,198.0,0.7122,0.9789,"Suburb, large"
2023,Albany City Unified,Gender,279,Female,146,99.0,0.6781,0.9932,"Suburb, large"
2023,Albany City Unified,Gender,279,Male,133,99.0,0.75,0.9638,"Suburb, large"
2023,Albany City Unified,Homeless Enrolled Status,279,Homeless,*,,,,"Suburb, large"
2023,Albany City Unified,Homeless Enrolled Status,279,Non-Homeless,278,197.0,0.7112,0.9789,"Suburb, large"
2023,Albany City Unified,Migrant Status,279,Non-Migrant,279,198.0,0.7122,0.9789,"Suburb, large"
2023,Albany City Unified,Military Connected Status,279,Non-Military,279,198.0,0.7122,0.9789,"Suburb, large"
2023,Albany City Unified,RaceEth,279,American Indian or Alaska Native,*,,,,"Suburb, large"
2023,Albany City Unified,RaceEth,279,Asian,87,66.0,0.7586,0.9775,"Suburb, large"
2023,Albany City Unified,RaceEth,279,Black or African American,11,1.0,0.0909,1.0,"Suburb, large"
2023,Albany City Unified,RaceEth,279,Filipino,6,,,1.0,"Suburb, large"
2023,Albany City Unified,RaceEth,279,Hispanic or Latino,50,27.0,0.54,0.9804,"Suburb, large"
2023,Albany City Unified,RaceEth,279,Two or More,61,48.0,0.7869,1.0,"Suburb, large"
2023,Albany City Unified,RaceEth,279,White,61,51.0,0.8333,0.9531,"Suburb, large"
2023,Alexander Valley Union Elementary,All Students,16,All Students,16,10.0,0.625,0.9412,"Rural, fringe"
2023,Alexander Valley Union Elementary,Disability Status,16,Non-SWD,15,10.0,0.6667,1.0,"Rural, fringe"
2023,Alexander Valley Union Elementary,Disability Status,16,SWD,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,EL Status,16,EL Exited,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,EL Status,16,English Proficient,16,10.0,0.625,0.9412,"Rural, fringe"
2023,Alexander Valley Union Elementary,EL Status,16,Ever EL,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,Economic Status,16,Economically Disadvantaged,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,Economic Status,16,Not Economically Disadvantaged,13,7.0,0.5385,1.0,"Rural, fringe"
2023,Alexander Valley Union Elementary,Foster Care Status,16,Non-Foster Care,16,10.0,0.625,0.9412,"Rural, fringe"
2023,Alexander Valley Union Elementary,Gender,16,Female,7,,,0.875,"Rural, fringe"
2023,Alexander Valley Union Elementary,Gender,16,Male,9,,,1.0,"Rural, fringe"
2023,Alexander Valley Union Elementary,Homeless Enrolled Status,16,Non-Homeless,16,10.0,0.625,0.9412,"Rural, fringe"
2023,Alexander Valley Union Elementary,Migrant Status,16,Migrant,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,Migrant Status,16,Non-Migrant,15,9.0,0.6,0.9375,"Rural, fringe"
2023,Alexander Valley Union Elementary,Military Connected Status,16,Non-Military,16,10.0,0.625,0.9412,"Rural, fringe"
2023,Alexander Valley Union Elementary,RaceEth,16,Black or African American,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,RaceEth,16,Hispanic or Latino,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,RaceEth,16,Two or More,*,,,,"Rural, fringe"
2023,Alexander Valley Union Elementary,RaceEth,16,White,11,7.0,0.6364,1.0,"Rural, fringe"
2023,Alhambra Unified,All Students,969,All Students,969,551.0,0.5692,0.9908,"Suburb, large"
2023,Alhambra Unified,Disability Status,969,Non-SWD,886,539.0,0.609,0.9911,"Suburb, large"
2023,Alhambra Unified,Disability Status,969,SWD,83,12.0,0.1446,0.9881,"Suburb, large"
2023,Alhambra Unified,EL Status,969,EL Exited,170,149.0,0.8765,1.0,"Suburb, large"
2023,Alhambra Unified,EL Status,969,English Learner,255,87.0,0.3425,0.9922,"Suburb, large"
2023,Alhambra Unified,EL Status,969,English Proficient,714,464.0,0.6499,0.9917,"Suburb, large"
2023,Alhambra Unified,EL Status,969,Ever EL,425,236.0,0.5566,0.9953,"Suburb, large"
2023,Alhambra Unified,Economic Status,969,Economically Disadvantaged,504,242.0,0.4802,0.9882,"Suburb, large"
2023,Alhambra Unified,Economic Status,969,Not Economically Disadvantaged,465,309.0,0.6659,0.9936,"Suburb, large"
2023,Alhambra Unified,Foster Care Status,969,Foster Care,4,,,1.0,"Suburb, large"
2023,Alhambra Unified,Foster Care Status,969,Non-Foster Care,965,549.0,0.5695,0.9908,"Suburb, large"
2023,Alhambra Unified,Gender,969,Female,463,252.0,0.5443,0.9957,"Suburb, large"
2023,Alhambra Unified,Gender,969,Male,506,299.0,0.5921,0.9864,"Suburb, large"
2023,Alhambra Unified,Homeless Enrolled Status,969,Homeless,12,3.0,0.25,1.0,"Suburb, large"
2023,Alhambra Unified,Homeless Enrolled Status,969,Non-Homeless,957,548.0,0.5732,0.9907,"Suburb, large"
2023,Alhambra Unified,Migrant Status,969,Non-Migrant,969,551.0,0.5692,0.9908,"Suburb, large"
2023,Alhambra Unified,Military Connected Status,969,Military,*,,,,"Suburb, large"
2023,Alhambra Unified,Military Connected Status,969,Non-Military,966,549.0,0.5689,0.9908,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Asian,489,353.0,0.7219,0.9959,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Black or African American,7,,,1.0,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Filipino,11,9.0,0.8182,1.0,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Hispanic or Latino,401,142.0,0.355,0.9853,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Native Hawaiian or Pacific Islander,*,,,,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,Two or More,40,33.0,0.825,0.9756,"Suburb, large"
2023,Alhambra Unified,RaceEth,969,White,20,11.0,0.55,1.0,"Suburb, large"
2023,Alisal Union,All Students,1062,All Students,1062,155.0,0.146,0.9935,"City, midsize"
2023,Alisal Union,Disability Status,1062,Non-SWD,963,152.0,0.1578,0.9938,"City, midsize"
2023,Alisal Union,Disability Status,1062,SWD,99,3.0,0.0303,0.99,"City, midsize"
2023,Alisal Union,EL Status,1062,EL Exited,163,57.0,0.3497,0.9939,"City, midsize"
2023,Alisal Union,EL Status,1062,English Learner,663,54.0,0.0814,0.994,"City, midsize"
2023,Alisal Union,EL Status,1062,English Proficient,399,101.0,0.2531,0.9925,"City, midsize"
2023,Alisal Union,EL Status,1062,Ever EL,826,111.0,0.1344,0.994,"City, midsize"
2023,Alisal Union,Economic Status,1062,Economically Disadvantaged,994,140.0,0.1408,0.994,"City, midsize"
2023,Alisal Union,Economic Status,1062,Not Economically Disadvantaged,68,15.0,0.2206,0.9855,"City, midsize"
2023,Alisal Union,Foster Care Status,1062,Foster Care,*,,,,"City, midsize"
2023,Alisal Union,Foster Care Status,1062,Non-Foster Care,1061,155.0,0.1461,0.9934,"City, midsize"
2023,Alisal Union,Gender,1062,Female,487,60.0,0.1232,0.9939,"City, midsize"
2023,Alisal Union,Gender,1062,Male,575,95.0,0.1652,0.9931,"City, midsize"
2023,Alisal Union,Homeless Enrolled Status,1062,Homeless,9,,,1.0,"City, midsize"
2023,Alisal Union,Homeless Enrolled Status,1062,Non-Homeless,1053,154.0,0.1462,0.9934,"City, midsize"
2023,Alisal Union,Migrant Status,1062,Migrant,102,15.0,0.1471,0.9808,"City, midsize"
2023,Alisal Union,Migrant Status,1062,Non-Migrant,960,140.0,0.1458,0.9948,"City, midsize"
2023,Alisal Union,Military Connected Status,1062,Non-Military,1062,155.0,0.146,0.9935,"City, midsize"
2023,Alisal Union,RaceEth,1062,American Indian or Alaska Native,*,,,,"City, midsize"
2023,Alisal Union,RaceEth,1062,Asian,*,,,,"City, midsize"
2023,Alisal Union,RaceEth,1062,Black or African American,*,,,,"City, midsize"
2023,Alisal Union,RaceEth,1062,Filipino,8,,,1.0,"City, midsize"
2023,Alisal Union,RaceEth,1062,Hispanic or Latino,1015,139.0,0.1369,0.9941,"City, midsize"
2023,Alisal Union,RaceEth,1062,Native Hawaiian or Pacific Islander,*,,,,"City, midsize"
2023,Alisal Union,RaceEth,1062,Two or More,15,7.0,0.4667,0.9375,"City, midsize"
2023,Alisal Union,RaceEth,1062,White,16,5.0,0.3125,1.0,"City, midsize"
2023,Allensworth Elementary,All Students,10,All Students,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Disability Status,10,Non-SWD,9,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Disability Status,10,SWD,*,,,,"Rural, distant"
2023,Allensworth Elementary,EL Status,10,English Learner,9,,,1.0,"Rural, distant"
2023,Allensworth Elementary,EL Status,10,English Proficient,*,,,,"Rural, distant"
2023,Allensworth Elementary,EL Status,10,Ever EL,9,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Economic Status,10,Economically Disadvantaged,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Foster Care Status,10,Non-Foster Care,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Gender,10,Female,6,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Gender,10,Male,4,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Homeless Enrolled Status,10,Non-Homeless,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Migrant Status,10,Non-Migrant,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,Military Connected Status,10,Non-Military,10,,,1.0,"Rural, distant"
2023,Allensworth Elementary,RaceEth,10,Hispanic or Latino,10,,,1.0,"Rural, distant"
2023,Alpaugh Unified,All Students,34,All Students,34,5.0,0.1471,1.0,"Rural, distant"
2023,Alpaugh Unified,Disability Status,34,Non-SWD,32,5.0,0.1563,1.0,"Rural, distant"
2023,Alpaugh Unified,Disability Status,34,SWD,*,,,,"Rural, distant"
2023,Alpaugh Unified,EL Status,34,EL Exited,*,,,,"Rural, distant"
2023,Alpaugh Unified,EL Status,34,English Learner,20,2.0,0.1,1.0,"Rural, distant"
2023,Alpaugh Unified,EL Status,34,English Proficient,14,3.0,0.2143,1.0,"Rural, distant"
2023,Alpaugh Unified,EL Status,34,Ever EL,23,4.0,0.1739,1.0,"Rural, distant"
2023,Alpaugh Unified,Economic Status,34,Economically Disadvantaged,28,4.0,0.1429,1.0,"Rural, distant"
2023,Alpaugh Unified,Economic Status,34,Not Economically Disadvantaged,6,,,1.0,"Rural, distant"
2023,Alpaugh Unified,Foster Care Status,34,Non-Foster Care,34,5.0,0.1471,1.0,"Rural, distant"
2023,Alpaugh Unified,Gender,34,Female,25,5.0,0.2,1.0,"Rural, distant"
2023,Alpaugh Unified,Gender,34,Male,9,,,1.0,"Rural, distant"
2023,Alpaugh Unified,Homeless Enrolled Status,34,Non-Homeless,34,5.0,0.1471,1.0,"Rural, distant"
2023,Alpaugh Unified,Migrant Status,34,Migrant,*,,,,"Rural, distant"
2023,Alpaugh Unified,Migrant Status,34,Non-Migrant,33,5.0,0.1515,1.0,"Rural, distant"
2023,Alpaugh Unified,Military Connected Status,34,Non-Military,34,5.0,0.1471,1.0,"Rural, distant"
2023,Alpaugh Unified,RaceEth,34,Hispanic or Latino,31,5.0,0.1613,1.0,"Rural, distant"
2023,Alpaugh Unified,RaceEth,34,White,*,,,,"Rural, distant"
2023,Alpine County Unified,All Students,6,All Students,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,Disability Status,6,Non-SWD,4,,,1.0,"Rural, distant"
2023,Alpine County Unified,Disability Status,6,SWD,*,,,,"Rural, distant"
2023,Alpine County Unified,EL Status,6,English Proficient,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,Economic Status,6,Economically Disadvantaged,4,,,1.0,"Rural, distant"
2023,Alpine County Unified,Economic Status,6,Not Economically Disadvantaged,*,,,,"Rural, distant"
2023,Alpine County Unified,Foster Care Status,6,Non-Foster Care,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,Gender,6,Female,*,,,,"Rural, distant"
2023,Alpine County Unified,Gender,6,Male,*,,,,"Rural, distant"
2023,Alpine County Unified,Homeless Enrolled Status,6,Non-Homeless,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,Migrant Status,6,Non-Migrant,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,Military Connected Status,6,Non-Military,6,,,1.0,"Rural, distant"
2023,Alpine County Unified,RaceEth,6,American Indian or Alaska Native,*,,,,"Rural, distant"
2023,Alpine County Unified,RaceEth,6,Two or More,*,,,,"Rural, distant"
2023,Alpine County Unified,RaceEth,6,White,*,,,,"Rural, distant"
2023,Alpine Union Elementary,All Students,148,All Students,148,64.0,0.4324,0.9867,"Suburb, large"
2023,Alpine Union Elementary,Disability Status,148,Non-SWD,118,62.0,0.5254,0.9916,"Suburb, large"
2023,Alpine Union Elementary,Disability Status,148,SWD,30,2.0,0.0667,0.9677,"Suburb, large"
2023,Alpine Union Elementary,EL Status,148,EL Exited,*,,,,"Suburb, large"
2023,Alpine Union Elementary,EL Status,148,English Learner,7,,,1.0,"Suburb, large"
2023,Alpine Union Elementary,EL Status,148,English Proficient,141,63.0,0.4468,0.986,"Suburb, large"
2023,Alpine Union Elementary,EL Status,148,Ever EL,8,,,1.0,"Suburb, large"
2023,Alpine Union Elementary,Economic Status,148,Economically Disadvantaged,59,20.0,0.339,0.9833,"Suburb, large"
2023,Alpine Union Elementary,Economic Status,148,Not Economically Disadvantaged,89,44.0,0.4944,0.9889,"Suburb, large"
2023,Alpine Union Elementary,Foster Care Status,148,Foster Care,*,,,,"Suburb, large"
2023,Alpine Union Elementary,Foster Care Status,148,Non-Foster Care,147,64.0,0.4354,0.9866,"Suburb, large"
2023,Alpine Union Elementary,Gender,148,Female,80,30.0,0.375,0.9877,"Suburb, large"
2023,Alpine Union Elementary,Gender,148,Male,67,33.0,0.4925,0.9853,"Suburb, large"
2023,Alpine Union Elementary,Homeless Enrolled Status,148,Homeless,7,,,1.0,"Suburb, large"
2023,Alpine Union Elementary,Homeless Enrolled Status,148,Non-Homeless,141,60.0,0.4255,0.986,"Suburb, large"
2023,Alpine Union Elementary,Migrant Status,148,Non-Migrant,148,64.0,0.4324,0.9867,"Suburb, large"
2023,Alpine Union Elementary,Military Connected Status,148,Military,*,,,,"Suburb, large"
2023,Alpine Union Elementary,Military Connected Status,148,Non-Military,145,64.0,0.4414,0.9864,"Suburb, large"
2023,Alpine Union Elementary,RaceEth,148,American Indian or Alaska Native,7,,,1.0,"Suburb, large"
2023,Alpine Union Elementary,RaceEth,148,Asian,*,,,,"Suburb, large"
2023,Alpine Union Elementary,RaceEth,148,Black or African American,*,,,,"Suburb, large"
